# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.72 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    99 | train=0.018312 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.89 | mem=383.9 | psnr_set14=27.598, psnr_set5=31.283, psnr_urban100=24.894, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.949 |  | a_actual_b100=5.104, a_actual_set14=5.146, a_actual_set5=5.105, a_actual_urban100=5.196, a_max_b100=9.202, a_max_set14=9.273, a_max_set5=9.254, a_max_urban100=9.349, a_mean_b100=5.508, a_mean_set14=5.508, a_mean_set5=5.508, a_mean_urban100=5.508, w_actual_b100=5.002, w_actual_set14=5.002, w_actual_set5=5.002, w_actual_urban100=5.002, w_max_b100=7.098, w_max_set14=7.098, w_max_set5=7.098, w_max_urban100=7.098, w_mean_b100=4.324, w_mean_set14=4.324, w_mean_set5=4.324, w_mean_urban100=4.324
   100 | train=0.015295 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.91 | mem=383.9 | psnr_set14=27.597, psnr_set5=31.291, psnr_urban100=24.856, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.948 |  | a_actual_b100=5.062, a_actual_set14=5.099, a_actual_set5=5.062, a_actual_urban100=5.151, a_max_b100=9.190, a_max_set14=9.254, a_max_set5=9.251, a_max_urban100=9.327, a_mean_b100=5.465, a_mean_set14=5.465, a_mean_set5=5.465, a_mean_urban100=5.465, w_actual_b100=4.928, w_actual_set14=4.928, w_actual_set5=4.928, w_actual_urban100=4.928, w_max_b100=7.044, w_max_set14=7.044, w_max_set5=7.044, w_max_urban100=7.044, w_mean_b100=4.283, w_mean_set14=4.283, w_mean_set5=4.283, w_mean_urban100=4.283
   101 | train=0.016294 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=11.95 | mem=383.9 | psnr_set14=27.556, psnr_set5=31.255, psnr_urban100=24.841, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |  | a_actual_b100=5.018, a_actual_set14=5.054, a_actual_set5=5.008, a_actual_urban100=5.111, a_max_b100=9.142, a_max_set14=9.202, a_max_set5=9.194, a_max_urban100=9.288, a_mean_b100=5.424, a_mean_set14=5.424, a_mean_set5=5.424, a_mean_urban100=5.424, w_actual_b100=4.866, w_actual_set14=4.866, w_actual_set5=4.866, w_actual_urban100=4.866, w_max_b100=6.989, w_max_set14=6.989, w_max_set5=6.989, w_max_urban100=6.989, w_mean_b100=4.246, w_mean_set14=4.246, w_mean_set5=4.246, w_mean_urban100=4.246
   102 | train=0.015456 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=27.469, psnr_set5=31.179, psnr_urban100=24.716, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.947 |  | a_actual_b100=4.981, a_actual_set14=5.011, a_actual_set5=4.971, a_actual_urban100=5.068, a_max_b100=9.149, a_max_set14=9.195, a_max_set5=9.204, a_max_urban100=9.287, a_mean_b100=5.380, a_mean_set14=5.380, a_mean_set5=5.380, a_mean_urban100=5.380, w_actual_b100=4.809, w_actual_set14=4.809, w_actual_set5=4.809, w_actual_urban100=4.809, w_max_b100=6.943, w_max_set14=6.943, w_max_set5=6.943, w_max_urban100=6.943, w_mean_b100=4.212, w_mean_set14=4.212, w_mean_set5=4.212, w_mean_urban100=4.212
   103 | train=0.013179 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.92 | mem=383.9 | psnr_set14=27.602, psnr_set5=31.369, psnr_urban100=24.886, ssim_set14=0.848, ssim_set5=0.900, ssim_urban100=0.949 |  | a_actual_b100=4.924, a_actual_set14=4.955, a_actual_set5=4.920, a_actual_urban100=5.009, a_max_b100=9.067, a_max_set14=9.158, a_max_set5=9.155, a_max_urban100=9.235, a_mean_b100=5.330, a_mean_set14=5.330, a_mean_set5=5.330, a_mean_urban100=5.330, w_actual_b100=4.743, w_actual_set14=4.743, w_actual_set5=4.743, w_actual_urban100=4.743, w_max_b100=6.895, w_max_set14=6.895, w_max_set5=6.895, w_max_urban100=6.895, w_mean_b100=4.181, w_mean_set14=4.181, w_mean_set5=4.181, w_mean_urban100=4.181
   104 | train=0.012076 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=27.554, psnr_set5=31.249, psnr_urban100=24.829, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.948 |  | a_actual_b100=4.869, a_actual_set14=4.897, a_actual_set5=4.865, a_actual_urban100=4.951, a_max_b100=9.021, a_max_set14=9.110, a_max_set5=9.133, a_max_urban100=9.197, a_mean_b100=5.276, a_mean_set14=5.276, a_mean_set5=5.276, a_mean_urban100=5.276, w_actual_b100=4.698, w_actual_set14=4.698, w_actual_set5=4.698, w_actual_urban100=4.698, w_max_b100=6.833, w_max_set14=6.833, w_max_set5=6.833, w_max_urban100=6.833, w_mean_b100=4.154, w_mean_set14=4.154, w_mean_set5=4.154, w_mean_urban100=4.154
   105 | train=0.013666 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=27.403, psnr_set5=31.107, psnr_urban100=24.669, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.946 |  | a_actual_b100=4.809, a_actual_set14=4.845, a_actual_set5=4.801, a_actual_urban100=4.897, a_max_b100=8.993, a_max_set14=9.086, a_max_set5=9.089, a_max_urban100=9.175, a_mean_b100=5.218, a_mean_set14=5.218, a_mean_set5=5.218, a_mean_urban100=5.218, w_actual_b100=4.649, w_actual_set14=4.649, w_actual_set5=4.649, w_actual_urban100=4.649, w_max_b100=6.781, w_max_set14=6.781, w_max_set5=6.781, w_max_urban100=6.781, w_mean_b100=4.130, w_mean_set14=4.130, w_mean_set5=4.130, w_mean_urban100=4.130
   106 | train=0.011381 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.96 | mem=383.9 | psnr_set14=27.531, psnr_set5=31.324, psnr_urban100=24.763, ssim_set14=0.848, ssim_set5=0.900, ssim_urban100=0.947 |  | a_actual_b100=4.720, a_actual_set14=4.763, a_actual_set5=4.719, a_actual_urban100=4.817, a_max_b100=8.985, a_max_set14=9.075, a_max_set5=9.059, a_max_urban100=9.174, a_mean_b100=5.157, a_mean_set14=5.157, a_mean_set5=5.157, a_mean_urban100=5.157, w_actual_b100=4.600, w_actual_set14=4.600, w_actual_set5=4.600, w_actual_urban100=4.600, w_max_b100=6.728, w_max_set14=6.728, w_max_set5=6.728, w_max_urban100=6.728, w_mean_b100=4.109, w_mean_set14=4.109, w_mean_set5=4.109, w_mean_urban100=4.109
   107 | train=0.010592 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.90 | mem=383.9 | psnr_set14=27.608, psnr_set5=31.362, psnr_urban100=24.854, ssim_set14=0.849, ssim_set5=0.902, ssim_urban100=0.948 |  | a_actual_b100=4.670, a_actual_set14=4.709, a_actual_set5=4.675, a_actual_urban100=4.770, a_max_b100=8.969, a_max_set14=9.049, a_max_set5=9.088, a_max_urban100=9.161, a_mean_b100=5.094, a_mean_set14=5.094, a_mean_set5=5.094, a_mean_urban100=5.094, w_actual_b100=4.556, w_actual_set14=4.556, w_actual_set5=4.556, w_actual_urban100=4.556, w_max_b100=6.672, w_max_set14=6.672, w_max_set5=6.672, w_max_urban100=6.672, w_mean_b100=4.088, w_mean_set14=4.088, w_mean_set5=4.088, w_mean_urban100=4.088
   108 | train=0.009855 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_set14=27.560, psnr_set5=31.311, psnr_urban100=24.801, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.948 |  | a_actual_b100=4.612, a_actual_set14=4.649, a_actual_set5=4.615, a_actual_urban100=4.705, a_max_b100=8.854, a_max_set14=8.974, a_max_set5=8.999, a_max_urban100=9.081, a_mean_b100=5.029, a_mean_set14=5.029, a_mean_set5=5.029, a_mean_urban100=5.029, w_actual_b100=4.510, w_actual_set14=4.510, w_actual_set5=4.510, w_actual_urban100=4.510, w_max_b100=6.615, w_max_set14=6.615, w_max_set5=6.615, w_max_urban100=6.615, w_mean_b100=4.070, w_mean_set14=4.070, w_mean_set5=4.070, w_mean_urban100=4.070
   109 | train=0.009713 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.88 | mem=383.9 | psnr_set14=27.661, psnr_set5=31.470, psnr_urban100=24.900, ssim_set14=0.850, ssim_set5=0.902, ssim_urban100=0.949 |  | a_actual_b100=4.529, a_actual_set14=4.559, a_actual_set5=4.522, a_actual_urban100=4.624, a_max_b100=8.901, a_max_set14=8.960, a_max_set5=8.974, a_max_urban100=9.079, a_mean_b100=4.964, a_mean_set14=4.964, a_mean_set5=4.964, a_mean_urban100=4.964, w_actual_b100=4.474, w_actual_set14=4.474, w_actual_set5=4.474, w_actual_urban100=4.474, w_max_b100=6.570, w_max_set14=6.570, w_max_set5=6.570, w_max_urban100=6.570, w_mean_b100=4.052, w_mean_set14=4.052, w_mean_set5=4.052, w_mean_urban100=4.052
   110 | train=0.011362 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.90 | mem=383.9 | psnr_set14=27.540, psnr_set5=31.182, psnr_urban100=24.765, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |  | a_actual_b100=4.463, a_actual_set14=4.489, a_actual_set5=4.447, a_actual_urban100=4.549, a_max_b100=8.831, a_max_set14=8.898, a_max_set5=8.916, a_max_urban100=9.023, a_mean_b100=4.890, a_mean_set14=4.890, a_mean_set5=4.890, a_mean_urban100=4.890, w_actual_b100=4.436, w_actual_set14=4.436, w_actual_set5=4.436, w_actual_urban100=4.436, w_max_b100=6.524, w_max_set14=6.524, w_max_set5=6.524, w_max_urban100=6.524, w_mean_b100=4.039, w_mean_set14=4.039, w_mean_set5=4.039, w_mean_urban100=4.039
   111 | train=0.009615 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.93 | mem=383.9 | psnr_set14=27.402, psnr_set5=31.162, psnr_urban100=24.658, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.946 |  | a_actual_b100=4.402, a_actual_set14=4.446, a_actual_set5=4.398, a_actual_urban100=4.485, a_max_b100=8.750, a_max_set14=8.869, a_max_set5=8.866, a_max_urban100=8.986, a_mean_b100=4.824, a_mean_set14=4.824, a_mean_set5=4.824, a_mean_urban100=4.824, w_actual_b100=4.390, w_actual_set14=4.390, w_actual_set5=4.390, w_actual_urban100=4.390, w_max_b100=6.459, w_max_set14=6.459, w_max_set5=6.459, w_max_urban100=6.459, w_mean_b100=4.026, w_mean_set14=4.026, w_mean_set5=4.026, w_mean_urban100=4.026
   112 | train=0.009204 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_set14=27.686, psnr_set5=31.483, psnr_urban100=24.953, ssim_set14=0.850, ssim_set5=0.901, ssim_urban100=0.950 |  | a_actual_b100=4.290, a_actual_set14=4.332, a_actual_set5=4.282, a_actual_urban100=4.386, a_max_b100=8.722, a_max_set14=8.846, a_max_set5=8.874, a_max_urban100=8.951, a_mean_b100=4.773, a_mean_set14=4.773, a_mean_set5=4.773, a_mean_urban100=4.773, w_actual_b100=4.358, w_actual_set14=4.358, w_actual_set5=4.358, w_actual_urban100=4.358, w_max_b100=6.409, w_max_set14=6.409, w_max_set5=6.409, w_max_urban100=6.409, w_mean_b100=4.017, w_mean_set14=4.017, w_mean_set5=4.017, w_mean_urban100=4.017
   113 | train=0.009096 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.94 | mem=383.9 | psnr_set14=27.263, psnr_set5=31.016, psnr_urban100=24.551, ssim_set14=0.843, ssim_set5=0.895, ssim_urban100=0.944 |  | a_actual_b100=4.297, a_actual_set14=4.332, a_actual_set5=4.291, a_actual_urban100=4.380, a_max_b100=8.766, a_max_set14=8.822, a_max_set5=8.806, a_max_urban100=8.917, a_mean_b100=4.726, a_mean_set14=4.726, a_mean_set5=4.726, a_mean_urban100=4.726, w_actual_b100=4.324, w_actual_set14=4.324, w_actual_set5=4.324, w_actual_urban100=4.324, w_max_b100=6.358, w_max_set14=6.358, w_max_set5=6.358, w_max_urban100=6.358, w_mean_b100=4.008, w_mean_set14=4.008, w_mean_set5=4.008, w_mean_urban100=4.008
   114 | train=0.008531 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=27.437, psnr_set5=31.206, psnr_urban100=24.723, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |  | a_actual_b100=4.236, a_actual_set14=4.270, a_actual_set5=4.228, a_actual_urban100=4.320, a_max_b100=8.643, a_max_set14=8.740, a_max_set5=8.782, a_max_urban100=8.841, a_mean_b100=4.673, a_mean_set14=4.673, a_mean_set5=4.673, a_mean_urban100=4.673, w_actual_b100=4.296, w_actual_set14=4.296, w_actual_set5=4.296, w_actual_urban100=4.296, w_max_b100=6.304, w_max_set14=6.304, w_max_set5=6.304, w_max_urban100=6.304, w_mean_b100=4.003, w_mean_set14=4.003, w_mean_set5=4.003, w_mean_urban100=4.003
   115 | train=0.008481 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.89 | mem=383.9 | psnr_set14=27.432, psnr_set5=31.188, psnr_urban100=24.769, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.947 |  | a_actual_b100=4.203, a_actual_set14=4.237, a_actual_set5=4.184, a_actual_urban100=4.284, a_max_b100=8.662, a_max_set14=8.730, a_max_set5=8.705, a_max_urban100=8.794, a_mean_b100=4.629, a_mean_set14=4.629, a_mean_set5=4.629, a_mean_urban100=4.629, w_actual_b100=4.269, w_actual_set14=4.269, w_actual_set5=4.269, w_actual_urban100=4.269, w_max_b100=6.248, w_max_set14=6.248, w_max_set5=6.248, w_max_urban100=6.248, w_mean_b100=3.997, w_mean_set14=3.997, w_mean_set5=3.997, w_mean_urban100=3.997
   116 | train=0.008550 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.92 | mem=383.9 | psnr_set14=27.608, psnr_set5=31.373, psnr_urban100=24.884, ssim_set14=0.849, ssim_set5=0.900, ssim_urban100=0.949 |  | a_actual_b100=4.120, a_actual_set14=4.156, a_actual_set5=4.120, a_actual_urban100=4.211, a_max_b100=8.509, a_max_set14=8.603, a_max_set5=8.682, a_max_urban100=8.712, a_mean_b100=4.589, a_mean_set14=4.589, a_mean_set5=4.589, a_mean_urban100=4.589, w_actual_b100=4.244, w_actual_set14=4.244, w_actual_set5=4.244, w_actual_urban100=4.244, w_max_b100=6.190, w_max_set14=6.190, w_max_set5=6.190, w_max_urban100=6.190, w_mean_b100=3.993, w_mean_set14=3.993, w_mean_set5=3.993, w_mean_urban100=3.993
   117 | train=0.010221 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=27.393, psnr_set5=31.219, psnr_urban100=24.695, ssim_set14=0.845, ssim_set5=0.897, ssim_urban100=0.946 |  | a_actual_b100=4.086, a_actual_set14=4.116, a_actual_set5=4.073, a_actual_urban100=4.164, a_max_b100=8.483, a_max_set14=8.551, a_max_set5=8.561, a_max_urban100=8.652, a_mean_b100=4.550, a_mean_set14=4.550, a_mean_set5=4.550, a_mean_urban100=4.550, w_actual_b100=4.222, w_actual_set14=4.222, w_actual_set5=4.222, w_actual_urban100=4.222, w_max_b100=6.150, w_max_set14=6.150, w_max_set5=6.150, w_max_urban100=6.150, w_mean_b100=3.990, w_mean_set14=3.990, w_mean_set5=3.990, w_mean_urban100=3.990
   118 | train=0.008147 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=11.92 | mem=383.9 | psnr_set14=27.209, psnr_set5=30.869, psnr_urban100=24.588, ssim_set14=0.842, ssim_set5=0.890, ssim_urban100=0.945 |  | a_actual_b100=4.089, a_actual_set14=4.122, a_actual_set5=4.070, a_actual_urban100=4.157, a_max_b100=8.517, a_max_set14=8.583, a_max_set5=8.560, a_max_urban100=8.604, a_mean_b100=4.520, a_mean_set14=4.520, a_mean_set5=4.520, a_mean_urban100=4.520, w_actual_b100=4.198, w_actual_set14=4.198, w_actual_set5=4.198, w_actual_urban100=4.198, w_max_b100=6.087, w_max_set14=6.087, w_max_set5=6.087, w_max_urban100=6.087, w_mean_b100=3.985, w_mean_set14=3.985, w_mean_set5=3.985, w_mean_urban100=3.985
   119 | train=0.008087 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.91 | mem=383.9 | psnr_set14=27.389, psnr_set5=31.076, psnr_urban100=24.692, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |  | a_actual_b100=4.044, a_actual_set14=4.071, a_actual_set5=4.023, a_actual_urban100=4.111, a_max_b100=8.398, a_max_set14=8.468, a_max_set5=8.478, a_max_urban100=8.521, a_mean_b100=4.487, a_mean_set14=4.487, a_mean_set5=4.487, a_mean_urban100=4.487, w_actual_b100=4.181, w_actual_set14=4.181, w_actual_set5=4.181, w_actual_urban100=4.181, w_max_b100=6.044, w_max_set14=6.044, w_max_set5=6.044, w_max_urban100=6.044, w_mean_b100=3.984, w_mean_set14=3.984, w_mean_set5=3.984, w_mean_urban100=3.984
   120 | train=0.008582 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=27.110, psnr_set5=30.739, psnr_urban100=24.358, ssim_set14=0.840, ssim_set5=0.890, ssim_urban100=0.942 |  | a_actual_b100=4.038, a_actual_set14=4.062, a_actual_set5=4.011, a_actual_urban100=4.101, a_max_b100=8.398, a_max_set14=8.447, a_max_set5=8.437, a_max_urban100=8.451, a_mean_b100=4.464, a_mean_set14=4.464, a_mean_set5=4.464, a_mean_urban100=4.464, w_actual_b100=4.158, w_actual_set14=4.158, w_actual_set5=4.158, w_actual_urban100=4.158, w_max_b100=5.977, w_max_set14=5.977, w_max_set5=5.977, w_max_urban100=5.977, w_mean_b100=3.983, w_mean_set14=3.983, w_mean_set5=3.983, w_mean_urban100=3.983
   121 | train=0.009160 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.96 | mem=383.9 | psnr_set14=27.555, psnr_set5=31.360, psnr_urban100=24.837, ssim_set14=0.847, ssim_set5=0.899, ssim_urban100=0.948 |  | a_actual_b100=3.991, a_actual_set14=4.027, a_actual_set5=3.980, a_actual_urban100=4.070, a_max_b100=8.289, a_max_set14=8.391, a_max_set5=8.383, a_max_urban100=8.404, a_mean_b100=4.450, a_mean_set14=4.450, a_mean_set5=4.450, a_mean_urban100=4.450, w_actual_b100=4.145, w_actual_set14=4.145, w_actual_set5=4.145, w_actual_urban100=4.145, w_max_b100=5.931, w_max_set14=5.931, w_max_set5=5.931, w_max_urban100=5.931, w_mean_b100=3.981, w_mean_set14=3.981, w_mean_set5=3.981, w_mean_urban100=3.981
   122 | train=0.007114 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.92 | mem=383.9 | psnr_set14=27.542, psnr_set5=31.253, psnr_urban100=24.761, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.947 |  | a_actual_b100=4.013, a_actual_set14=4.038, a_actual_set5=3.996, a_actual_urban100=4.080, a_max_b100=8.273, a_max_set14=8.331, a_max_set5=8.334, a_max_urban100=8.358, a_mean_b100=4.441, a_mean_set14=4.441, a_mean_set5=4.441, a_mean_urban100=4.441, w_actual_b100=4.137, w_actual_set14=4.137, w_actual_set5=4.137, w_actual_urban100=4.137, w_max_b100=5.883, w_max_set14=5.883, w_max_set5=5.883, w_max_urban100=5.883, w_mean_b100=3.979, w_mean_set14=3.979, w_mean_set5=3.979, w_mean_urban100=3.979
   123 | train=0.007773 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=27.504, psnr_set5=31.260, psnr_urban100=24.723, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |  | a_actual_b100=3.998, a_actual_set14=4.023, a_actual_set5=3.977, a_actual_urban100=4.068, a_max_b100=8.191, a_max_set14=8.272, a_max_set5=8.278, a_max_urban100=8.293, a_mean_b100=4.426, a_mean_set14=4.426, a_mean_set5=4.426, a_mean_urban100=4.426, w_actual_b100=4.124, w_actual_set14=4.124, w_actual_set5=4.124, w_actual_urban100=4.124, w_max_b100=5.807, w_max_set14=5.807, w_max_set5=5.807, w_max_urban100=5.807, w_mean_b100=3.976, w_mean_set14=3.976, w_mean_set5=3.976, w_mean_urban100=3.976
   124 | train=0.007254 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=27.261, psnr_set5=30.971, psnr_urban100=24.510, ssim_set14=0.843, ssim_set5=0.893, ssim_urban100=0.945 |  | a_actual_b100=4.003, a_actual_set14=4.034, a_actual_set5=3.994, a_actual_urban100=4.072, a_max_b100=8.158, a_max_set14=8.231, a_max_set5=8.236, a_max_urban100=8.251, a_mean_b100=4.420, a_mean_set14=4.420, a_mean_set5=4.420, a_mean_urban100=4.420, w_actual_b100=4.120, w_actual_set14=4.120, w_actual_set5=4.120, w_actual_urban100=4.120, w_max_b100=5.755, w_max_set14=5.755, w_max_set5=5.755, w_max_urban100=5.755, w_mean_b100=3.979, w_mean_set14=3.979, w_mean_set5=3.979, w_mean_urban100=3.979
   125 | train=0.008850 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.90 | mem=383.9 | psnr_set14=27.304, psnr_set5=31.059, psnr_urban100=24.642, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.946 |  | a_actual_b100=3.983, a_actual_set14=4.014, a_actual_set5=3.962, a_actual_urban100=4.057, a_max_b100=8.088, a_max_set14=8.160, a_max_set5=8.151, a_max_urban100=8.188, a_mean_b100=4.412, a_mean_set14=4.412, a_mean_set5=4.412, a_mean_urban100=4.412, w_actual_b100=4.108, w_actual_set14=4.108, w_actual_set5=4.108, w_actual_urban100=4.108, w_max_b100=5.700, w_max_set14=5.700, w_max_set5=5.700, w_max_urban100=5.700, w_mean_b100=3.975, w_mean_set14=3.975, w_mean_set5=3.975, w_mean_urban100=3.975
   126 | train=0.009263 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.54 | t_val=11.89 | mem=383.9 | psnr_set14=27.320, psnr_set5=31.055, psnr_urban100=24.616, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.946 |  | a_actual_b100=3.994, a_actual_set14=4.019, a_actual_set5=3.980, a_actual_urban100=4.062, a_max_b100=8.039, a_max_set14=8.110, a_max_set5=8.106, a_max_urban100=8.127, a_mean_b100=4.402, a_mean_set14=4.402, a_mean_set5=4.402, a_mean_urban100=4.402, w_actual_b100=4.101, w_actual_set14=4.101, w_actual_set5=4.101, w_actual_urban100=4.101, w_max_b100=5.672, w_max_set14=5.672, w_max_set5=5.672, w_max_urban100=5.672, w_mean_b100=3.972, w_mean_set14=3.972, w_mean_set5=3.972, w_mean_urban100=3.972
   127 | train=0.008916 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.88 | mem=383.9 | psnr_set14=27.461, psnr_set5=31.281, psnr_urban100=24.715, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |  | a_actual_b100=3.976, a_actual_set14=4.008, a_actual_set5=3.965, a_actual_urban100=4.049, a_max_b100=7.981, a_max_set14=8.074, a_max_set5=8.069, a_max_urban100=8.069, a_mean_b100=4.393, a_mean_set14=4.393, a_mean_set5=4.393, a_mean_urban100=4.393, w_actual_b100=4.088, w_actual_set14=4.088, w_actual_set5=4.088, w_actual_urban100=4.088, w_max_b100=5.615, w_max_set14=5.615, w_max_set5=5.615, w_max_urban100=5.615, w_mean_b100=3.969, w_mean_set14=3.969, w_mean_set5=3.969, w_mean_urban100=3.969
