# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    25 | train=0.013092 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00986 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.492, psnr_set5=31.181, psnr_urban100=25.043, ssim_set14=0.839, ssim_set5=0.881, ssim_urban100=0.952 |  | a_actual_b100=8.788, a_actual_set14=9.035, a_actual_set5=8.814, a_actual_urban100=9.207, a_max_b100=9.782, a_max_set14=9.924, a_max_set5=9.940, a_max_urban100=9.994, a_mean_b100=10.078, a_mean_set14=10.078, a_mean_set5=10.078, a_mean_urban100=10.078, w_actual_b100=10.112, w_actual_set14=10.112, w_actual_set5=10.112, w_actual_urban100=10.112, w_max_b100=10.232, w_max_set14=10.232, w_max_set5=10.232, w_max_urban100=10.232, w_mean_b100=9.988, w_mean_set14=9.988, w_mean_set5=9.988, w_mean_urban100=9.988
    26 | train=0.023014 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.482, psnr_set5=31.200, psnr_urban100=24.986, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.952 |  | a_actual_b100=8.775, a_actual_set14=8.989, a_actual_set5=8.812, a_actual_urban100=9.171, a_max_b100=9.787, a_max_set14=9.920, a_max_set5=9.918, a_max_urban100=9.974, a_mean_b100=9.944, a_mean_set14=9.944, a_mean_set5=9.944, a_mean_urban100=9.944, w_actual_b100=9.972, w_actual_set14=9.972, w_actual_set5=9.972, w_actual_urban100=9.972, w_max_b100=10.167, w_max_set14=10.167, w_max_set5=10.167, w_max_urban100=10.167, w_mean_b100=9.823, w_mean_set14=9.823, w_mean_set5=9.823, w_mean_urban100=9.823
    27 | train=0.040947 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.016, psnr_set5=30.217, psnr_urban100=24.711, ssim_set14=0.815, ssim_set5=0.850, ssim_urban100=0.948 |  | a_actual_b100=8.546, a_actual_set14=8.717, a_actual_set5=8.543, a_actual_urban100=8.922, a_max_b100=9.752, a_max_set14=9.839, a_max_set5=9.851, a_max_urban100=9.932, a_mean_b100=9.419, a_mean_set14=9.419, a_mean_set5=9.419, a_mean_urban100=9.419, w_actual_b100=9.545, w_actual_set14=9.545, w_actual_set5=9.545, w_actual_urban100=9.545, w_max_b100=9.973, w_max_set14=9.973, w_max_set5=9.973, w_max_urban100=9.973, w_mean_b100=9.307, w_mean_set14=9.307, w_mean_set5=9.307, w_mean_urban100=9.307
    28 | train=0.047968 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.05 | mem=383.9 | psnr_set14=27.396, psnr_set5=30.959, psnr_urban100=24.934, ssim_set14=0.835, ssim_set5=0.878, ssim_urban100=0.952 |  | a_actual_b100=8.059, a_actual_set14=8.217, a_actual_set5=8.097, a_actual_urban100=8.372, a_max_b100=9.651, a_max_set14=9.723, a_max_set5=9.719, a_max_urban100=9.777, a_mean_b100=8.829, a_mean_set14=8.829, a_mean_set5=8.829, a_mean_urban100=8.829, w_actual_b100=9.078, w_actual_set14=9.078, w_actual_set5=9.078, w_actual_urban100=9.078, w_max_b100=9.773, w_max_set14=9.773, w_max_set5=9.773, w_max_urban100=9.773, w_mean_b100=8.719, w_mean_set14=8.719, w_mean_set5=8.719, w_mean_urban100=8.719
    29 | train=0.055307 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_set14=27.444, psnr_set5=30.971, psnr_urban100=24.960, ssim_set14=0.843, ssim_set5=0.886, ssim_urban100=0.953 |  | a_actual_b100=7.727, a_actual_set14=7.807, a_actual_set5=7.712, a_actual_urban100=7.920, a_max_b100=9.622, a_max_set14=9.689, a_max_set5=9.686, a_max_urban100=9.748, a_mean_b100=8.266, a_mean_set14=8.266, a_mean_set5=8.266, a_mean_urban100=8.266, w_actual_b100=8.607, w_actual_set14=8.607, w_actual_set5=8.607, w_actual_urban100=8.607, w_max_b100=9.482, w_max_set14=9.482, w_max_set5=9.482, w_max_urban100=9.482, w_mean_b100=8.116, w_mean_set14=8.116, w_mean_set5=8.116, w_mean_urban100=8.116
    30 | train=0.061286 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.04 | mem=383.9 | psnr_set14=27.424, psnr_set5=30.940, psnr_urban100=24.869, ssim_set14=0.835, ssim_set5=0.877, ssim_urban100=0.951 |  | a_actual_b100=7.225, a_actual_set14=7.291, a_actual_set5=7.219, a_actual_urban100=7.380, a_max_b100=9.587, a_max_set14=9.657, a_max_set5=9.655, a_max_urban100=9.717, a_mean_b100=7.744, a_mean_set14=7.744, a_mean_set5=7.744, a_mean_urban100=7.744, w_actual_b100=8.136, w_actual_set14=8.136, w_actual_set5=8.136, w_actual_urban100=8.136, w_max_b100=9.145, w_max_set14=9.145, w_max_set5=9.145, w_max_urban100=9.145, w_mean_b100=7.536, w_mean_set14=7.536, w_mean_set5=7.536, w_mean_urban100=7.536
    31 | train=0.064156 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_set14=27.575, psnr_set5=31.351, psnr_urban100=25.059, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.953 |  | a_actual_b100=6.730, a_actual_set14=6.780, a_actual_set5=6.734, a_actual_urban100=6.898, a_max_b100=9.483, a_max_set14=9.547, a_max_set5=9.549, a_max_urban100=9.602, a_mean_b100=7.260, a_mean_set14=7.260, a_mean_set5=7.260, a_mean_urban100=7.260, w_actual_b100=7.655, w_actual_set14=7.655, w_actual_set5=7.655, w_actual_urban100=7.655, w_max_b100=8.778, w_max_set14=8.778, w_max_set5=8.778, w_max_urban100=8.778, w_mean_b100=6.957, w_mean_set14=6.957, w_mean_set5=6.957, w_mean_urban100=6.957
    32 | train=0.068175 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=12.06 | mem=383.9 | psnr_set14=27.590, psnr_set5=31.312, psnr_urban100=24.928, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.951 |  | a_actual_b100=6.280, a_actual_set14=6.336, a_actual_set5=6.268, a_actual_urban100=6.423, a_max_b100=9.370, a_max_set14=9.428, a_max_set5=9.436, a_max_urban100=9.479, a_mean_b100=6.801, a_mean_set14=6.801, a_mean_set5=6.801, a_mean_urban100=6.801, w_actual_b100=7.168, w_actual_set14=7.168, w_actual_set5=7.168, w_actual_urban100=7.168, w_max_b100=8.439, w_max_set14=8.439, w_max_set5=8.439, w_max_urban100=8.439, w_mean_b100=6.402, w_mean_set14=6.402, w_mean_set5=6.402, w_mean_urban100=6.402
    33 | train=0.059959 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.528, psnr_set5=31.176, psnr_urban100=24.946, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.952 |  | a_actual_b100=5.760, a_actual_set14=5.821, a_actual_set5=5.765, a_actual_urban100=5.898, a_max_b100=9.263, a_max_set14=9.317, a_max_set5=9.321, a_max_urban100=9.369, a_mean_b100=6.354, a_mean_set14=6.354, a_mean_set5=6.354, a_mean_urban100=6.354, w_actual_b100=6.694, w_actual_set14=6.694, w_actual_set5=6.694, w_actual_urban100=6.694, w_max_b100=8.082, w_max_set14=8.082, w_max_set5=8.082, w_max_urban100=8.082, w_mean_b100=5.870, w_mean_set14=5.870, w_mean_set5=5.870, w_mean_urban100=5.870
    34 | train=0.055441 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.00 | mem=383.9 | psnr_set14=27.582, psnr_set5=31.185, psnr_urban100=24.961, ssim_set14=0.848, ssim_set5=0.893, ssim_urban100=0.952 |  | a_actual_b100=5.349, a_actual_set14=5.401, a_actual_set5=5.368, a_actual_urban100=5.475, a_max_b100=9.094, a_max_set14=9.145, a_max_set5=9.167, a_max_urban100=9.195, a_mean_b100=5.944, a_mean_set14=5.944, a_mean_set5=5.944, a_mean_urban100=5.944, w_actual_b100=6.211, w_actual_set14=6.211, w_actual_set5=6.211, w_actual_urban100=6.211, w_max_b100=7.741, w_max_set14=7.741, w_max_set5=7.741, w_max_urban100=7.741, w_mean_b100=5.378, w_mean_set14=5.378, w_mean_set5=5.378, w_mean_urban100=5.378
    35 | train=0.049452 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_set14=27.652, psnr_set5=31.405, psnr_urban100=24.991, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.952 |  | a_actual_b100=4.973, a_actual_set14=5.023, a_actual_set5=5.003, a_actual_urban100=5.092, a_max_b100=8.960, a_max_set14=9.008, a_max_set5=9.027, a_max_urban100=9.059, a_mean_b100=5.592, a_mean_set14=5.592, a_mean_set5=5.592, a_mean_urban100=5.592, w_actual_b100=5.740, w_actual_set14=5.740, w_actual_set5=5.740, w_actual_urban100=5.740, w_max_b100=7.401, w_max_set14=7.401, w_max_set5=7.401, w_max_urban100=7.401, w_mean_b100=4.934, w_mean_set14=4.934, w_mean_set5=4.934, w_mean_urban100=4.934
    36 | train=0.036591 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.73 | t_val=12.00 | mem=383.9 | psnr_set14=27.580, psnr_set5=31.312, psnr_urban100=24.910, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.950 |  | a_actual_b100=4.610, a_actual_set14=4.667, a_actual_set5=4.637, a_actual_urban100=4.736, a_max_b100=8.833, a_max_set14=8.881, a_max_set5=8.898, a_max_urban100=8.933, a_mean_b100=5.345, a_mean_set14=5.345, a_mean_set5=5.345, a_mean_urban100=5.345, w_actual_b100=5.275, w_actual_set14=5.275, w_actual_set5=5.275, w_actual_urban100=5.275, w_max_b100=7.087, w_max_set14=7.087, w_max_set5=7.087, w_max_urban100=7.087, w_mean_b100=4.562, w_mean_set14=4.562, w_mean_set5=4.562, w_mean_urban100=4.562
    37 | train=0.030179 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.613, psnr_set5=31.349, psnr_urban100=24.910, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.950 |  | a_actual_b100=4.351, a_actual_set14=4.417, a_actual_set5=4.388, a_actual_urban100=4.481, a_max_b100=8.676, a_max_set14=8.727, a_max_set5=8.746, a_max_urban100=8.782, a_mean_b100=5.113, a_mean_set14=5.113, a_mean_set5=5.113, a_mean_urban100=5.113, w_actual_b100=4.877, w_actual_set14=4.877, w_actual_set5=4.877, w_actual_urban100=4.877, w_max_b100=6.781, w_max_set14=6.781, w_max_set5=6.781, w_max_urban100=6.781, w_mean_b100=4.295, w_mean_set14=4.295, w_mean_set5=4.295, w_mean_urban100=4.295
    38 | train=0.021618 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.03 | mem=383.9 | psnr_set14=27.043, psnr_set5=30.225, psnr_urban100=24.457, ssim_set14=0.843, ssim_set5=0.890, ssim_urban100=0.946 |  | a_actual_b100=4.079, a_actual_set14=4.162, a_actual_set5=4.116, a_actual_urban100=4.240, a_max_b100=8.466, a_max_set14=8.522, a_max_set5=8.540, a_max_urban100=8.594, a_mean_b100=4.872, a_mean_set14=4.872, a_mean_set5=4.872, a_mean_urban100=4.872, w_actual_b100=4.578, w_actual_set14=4.578, w_actual_set5=4.578, w_actual_urban100=4.578, w_max_b100=6.459, w_max_set14=6.459, w_max_set5=6.459, w_max_urban100=6.459, w_mean_b100=4.105, w_mean_set14=4.105, w_mean_set5=4.105, w_mean_urban100=4.105
    39 | train=0.016049 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.237, psnr_set5=30.667, psnr_urban100=24.735, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.949 |  | a_actual_b100=3.874, a_actual_set14=3.950, a_actual_set5=3.895, a_actual_urban100=4.030, a_max_b100=8.276, a_max_set14=8.450, a_max_set5=8.412, a_max_urban100=8.507, a_mean_b100=4.666, a_mean_set14=4.666, a_mean_set5=4.666, a_mean_urban100=4.666, w_actual_b100=4.379, w_actual_set14=4.379, w_actual_set5=4.379, w_actual_urban100=4.379, w_max_b100=6.190, w_max_set14=6.190, w_max_set5=6.190, w_max_urban100=6.190, w_mean_b100=3.993, w_mean_set14=3.993, w_mean_set5=3.993, w_mean_urban100=3.993
    40 | train=0.017726 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.327, psnr_set5=30.913, psnr_urban100=24.680, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.948 |  | a_actual_b100=3.736, a_actual_set14=3.827, a_actual_set5=3.771, a_actual_urban100=3.921, a_max_b100=8.117, a_max_set14=8.258, a_max_set5=8.319, a_max_urban100=8.338, a_mean_b100=4.489, a_mean_set14=4.489, a_mean_set5=4.489, a_mean_urban100=4.489, w_actual_b100=4.218, w_actual_set14=4.218, w_actual_set5=4.218, w_actual_urban100=4.218, w_max_b100=5.907, w_max_set14=5.907, w_max_set5=5.907, w_max_urban100=5.907, w_mean_b100=3.946, w_mean_set14=3.946, w_mean_set5=3.946, w_mean_urban100=3.946
    41 | train=0.013753 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.546, psnr_set5=31.233, psnr_urban100=24.846, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |  | a_actual_b100=3.636, a_actual_set14=3.706, a_actual_set5=3.652, a_actual_urban100=3.794, a_max_b100=7.898, a_max_set14=7.965, a_max_set5=8.040, a_max_urban100=8.025, a_mean_b100=4.343, a_mean_set14=4.343, a_mean_set5=4.343, a_mean_urban100=4.343, w_actual_b100=4.142, w_actual_set14=4.142, w_actual_set5=4.142, w_actual_urban100=4.142, w_max_b100=5.644, w_max_set14=5.644, w_max_set5=5.644, w_max_urban100=5.644, w_mean_b100=3.931, w_mean_set14=3.931, w_mean_set5=3.931, w_mean_urban100=3.931
    42 | train=0.012092 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.516, psnr_set5=31.130, psnr_urban100=24.800, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |  | a_actual_b100=3.541, a_actual_set14=3.623, a_actual_set5=3.538, a_actual_urban100=3.708, a_max_b100=7.637, a_max_set14=7.709, a_max_set5=7.702, a_max_urban100=7.723, a_mean_b100=4.267, a_mean_set14=4.267, a_mean_set5=4.267, a_mean_urban100=4.267, w_actual_b100=4.070, w_actual_set14=4.070, w_actual_set5=4.070, w_actual_urban100=4.070, w_max_b100=5.358, w_max_set14=5.358, w_max_set5=5.358, w_max_urban100=5.358, w_mean_b100=3.919, w_mean_set14=3.919, w_mean_set5=3.919, w_mean_urban100=3.919
    43 | train=0.014491 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.468, psnr_set5=31.021, psnr_urban100=24.751, ssim_set14=0.844, ssim_set5=0.888, ssim_urban100=0.949 |  | a_actual_b100=3.539, a_actual_set14=3.600, a_actual_set5=3.562, a_actual_urban100=3.690, a_max_b100=7.176, a_max_set14=7.222, a_max_set5=7.238, a_max_urban100=7.237, a_mean_b100=4.201, a_mean_set14=4.201, a_mean_set5=4.201, a_mean_urban100=4.201, w_actual_b100=4.043, w_actual_set14=4.043, w_actual_set5=4.043, w_actual_urban100=4.043, w_max_b100=5.087, w_max_set14=5.087, w_max_set5=5.087, w_max_urban100=5.087, w_mean_b100=3.916, w_mean_set14=3.916, w_mean_set5=3.916, w_mean_urban100=3.916
    44 | train=0.011308 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_set14=27.461, psnr_set5=31.093, psnr_urban100=24.785, ssim_set14=0.844, ssim_set5=0.890, ssim_urban100=0.949 |  | a_actual_b100=3.503, a_actual_set14=3.570, a_actual_set5=3.514, a_actual_urban100=3.662, a_max_b100=6.654, a_max_set14=6.672, a_max_set5=6.672, a_max_urban100=6.672, a_mean_b100=4.138, a_mean_set14=4.138, a_mean_set5=4.138, a_mean_urban100=4.138, w_actual_b100=4.020, w_actual_set14=4.020, w_actual_set5=4.020, w_actual_urban100=4.020, w_max_b100=4.858, w_max_set14=4.858, w_max_set5=4.858, w_max_urban100=4.858, w_mean_b100=3.908, w_mean_set14=3.908, w_mean_set5=3.908, w_mean_urban100=3.908
    45 | train=0.013141 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=12.07 | mem=383.9 | psnr_set14=27.395, psnr_set5=31.012, psnr_urban100=24.688, ssim_set14=0.843, ssim_set5=0.890, ssim_urban100=0.947 |  | a_actual_b100=3.393, a_actual_set14=3.448, a_actual_set5=3.422, a_actual_urban100=3.524, a_max_b100=6.077, a_max_set14=6.092, a_max_set5=6.108, a_max_urban100=6.098, a_mean_b100=4.055, a_mean_set14=4.055, a_mean_set5=4.055, a_mean_urban100=4.055, w_actual_b100=4.014, w_actual_set14=4.014, w_actual_set5=4.014, w_actual_urban100=4.014, w_max_b100=4.644, w_max_set14=4.644, w_max_set5=4.644, w_max_urban100=4.644, w_mean_b100=3.910, w_mean_set14=3.910, w_mean_set5=3.910, w_mean_urban100=3.910
    46 | train=0.010309 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.05 | mem=383.9 | psnr_set14=27.460, psnr_set5=31.185, psnr_urban100=24.752, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.948 |  | a_actual_b100=3.382, a_actual_set14=3.438, a_actual_set5=3.402, a_actual_urban100=3.524, a_max_b100=5.662, a_max_set14=5.682, a_max_set5=5.717, a_max_urban100=5.692, a_mean_b100=4.019, a_mean_set14=4.019, a_mean_set5=4.019, a_mean_urban100=4.019, w_actual_b100=4.008, w_actual_set14=4.008, w_actual_set5=4.008, w_actual_urban100=4.008, w_max_b100=4.459, w_max_set14=4.459, w_max_set5=4.459, w_max_urban100=4.459, w_mean_b100=3.913, w_mean_set14=3.913, w_mean_set5=3.913, w_mean_urban100=3.913
    47 | train=0.012100 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.99 | mem=383.9 | psnr_set14=27.498, psnr_set5=31.223, psnr_urban100=24.748, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.948 |  | a_actual_b100=3.379, a_actual_set14=3.434, a_actual_set5=3.384, a_actual_urban100=3.527, a_max_b100=5.281, a_max_set14=5.305, a_max_set5=5.321, a_max_urban100=5.323, a_mean_b100=3.989, a_mean_set14=3.989, a_mean_set5=3.989, a_mean_urban100=3.989, w_actual_b100=4.002, w_actual_set14=4.002, w_actual_set5=4.002, w_actual_urban100=4.002, w_max_b100=4.248, w_max_set14=4.248, w_max_set5=4.248, w_max_urban100=4.248, w_mean_b100=3.914, w_mean_set14=3.914, w_mean_set5=3.914, w_mean_urban100=3.914
    48 | train=0.012776 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_set14=27.111, psnr_set5=30.475, psnr_urban100=24.593, ssim_set14=0.839, ssim_set5=0.884, ssim_urban100=0.947 |  | a_actual_b100=3.399, a_actual_set14=3.442, a_actual_set5=3.425, a_actual_urban100=3.537, a_max_b100=4.875, a_max_set14=4.906, a_max_set5=5.012, a_max_urban100=4.927, a_mean_b100=3.970, a_mean_set14=3.970, a_mean_set5=3.970, a_mean_urban100=3.970, w_actual_b100=3.994, w_actual_set14=3.994, w_actual_set5=3.994, w_actual_urban100=3.994, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.915, w_mean_set14=3.915, w_mean_set5=3.915, w_mean_urban100=3.915
    49 | train=0.014591 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_set14=27.435, psnr_set5=31.145, psnr_urban100=24.734, ssim_set14=0.842, ssim_set5=0.890, ssim_urban100=0.948 |  | a_actual_b100=3.364, a_actual_set14=3.419, a_actual_set5=3.370, a_actual_urban100=3.497, a_max_b100=4.652, a_max_set14=4.684, a_max_set5=4.775, a_max_urban100=4.692, a_mean_b100=3.948, a_mean_set14=3.948, a_mean_set5=3.948, a_mean_urban100=3.948, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.087, w_max_set14=4.087, w_max_set5=4.087, w_max_urban100=4.087, w_mean_b100=3.913, w_mean_set14=3.913, w_mean_set5=3.913, w_mean_urban100=3.913
    50 | train=0.011813 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_set14=27.309, psnr_set5=30.949, psnr_urban100=24.702, ssim_set14=0.836, ssim_set5=0.880, ssim_urban100=0.948 |  | a_actual_b100=3.294, a_actual_set14=3.348, a_actual_set5=3.317, a_actual_urban100=3.433, a_max_b100=4.335, a_max_set14=4.369, a_max_set5=4.463, a_max_urban100=4.390, a_mean_b100=3.919, a_mean_set14=3.919, a_mean_set5=3.919, a_mean_urban100=3.919, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.911, w_mean_set14=3.911, w_mean_set5=3.911, w_mean_urban100=3.911
    51 | train=0.011504 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_set14=27.434, psnr_set5=31.053, psnr_urban100=24.693, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.947 |  | a_actual_b100=3.332, a_actual_set14=3.374, a_actual_set5=3.338, a_actual_urban100=3.460, a_max_b100=4.058, a_max_set14=4.094, a_max_set5=4.249, a_max_urban100=4.135, a_mean_b100=3.894, a_mean_set14=3.894, a_mean_set5=3.894, a_mean_urban100=3.894, w_actual_b100=3.994, w_actual_set14=3.994, w_actual_set5=3.994, w_actual_urban100=3.994, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.909, w_mean_set14=3.909, w_mean_set5=3.909, w_mean_urban100=3.909
    52 | train=0.011974 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.009982 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_set14=27.198, psnr_set5=30.676, psnr_urban100=24.645, ssim_set14=0.841, ssim_set5=0.888, ssim_urban100=0.948 |  | a_actual_b100=3.290, a_actual_set14=3.328, a_actual_set5=3.300, a_actual_urban100=3.400, a_max_b100=4.011, a_max_set14=4.024, a_max_set5=4.057, a_max_urban100=4.029, a_mean_b100=3.889, a_mean_set14=3.889, a_mean_set5=3.889, a_mean_urban100=3.889, w_actual_b100=3.989, w_actual_set14=3.989, w_actual_set5=3.989, w_actual_urban100=3.989, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.902, w_mean_set14=3.902, w_mean_set5=3.902, w_mean_urban100=3.902
    53 | train=0.010982 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.0099631 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=11.99 | mem=383.9 | psnr_set14=27.465, psnr_set5=31.209, psnr_urban100=24.810, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.949 |  | a_actual_b100=3.348, a_actual_set14=3.396, a_actual_set5=3.359, a_actual_urban100=3.488, a_max_b100=4.005, a_max_set14=4.018, a_max_set5=4.029, a_max_urban100=4.023, a_mean_b100=3.890, a_mean_set14=3.890, a_mean_set5=3.890, a_mean_urban100=3.890, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.087, w_max_set14=4.087, w_max_set5=4.087, w_max_urban100=4.087, w_mean_b100=3.904, w_mean_set14=3.904, w_mean_set5=3.904, w_mean_urban100=3.904
