# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.72 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
   110 | train=0.010339 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.05 | mem=383.9 | psnr_set14=27.240, psnr_set5=30.972, psnr_urban100=24.496, ssim_set14=0.841, ssim_set5=0.891, ssim_urban100=0.942 |  | a_actual_b100=4.468, a_actual_set14=4.499, a_actual_set5=4.446, a_actual_urban100=4.556, a_max_b100=8.902, a_max_set14=8.970, a_max_set5=8.982, a_max_urban100=9.051, a_mean_b100=4.890, a_mean_set14=4.890, a_mean_set5=4.890, a_mean_urban100=4.890, w_actual_b100=4.426, w_actual_set14=4.426, w_actual_set5=4.426, w_actual_urban100=4.426, w_max_b100=6.555, w_max_set14=6.555, w_max_set5=6.555, w_max_urban100=6.555, w_mean_b100=4.042, w_mean_set14=4.042, w_mean_set5=4.042, w_mean_urban100=4.042
   111 | train=0.009535 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_set14=27.144, psnr_set5=30.831, psnr_urban100=24.390, ssim_set14=0.840, ssim_set5=0.889, ssim_urban100=0.942 |  | a_actual_b100=4.444, a_actual_set14=4.477, a_actual_set5=4.429, a_actual_urban100=4.524, a_max_b100=8.887, a_max_set14=8.951, a_max_set5=8.938, a_max_urban100=9.017, a_mean_b100=4.827, a_mean_set14=4.827, a_mean_set5=4.827, a_mean_urban100=4.827, w_actual_b100=4.384, w_actual_set14=4.384, w_actual_set5=4.384, w_actual_urban100=4.384, w_max_b100=6.508, w_max_set14=6.508, w_max_set5=6.508, w_max_urban100=6.508, w_mean_b100=4.027, w_mean_set14=4.027, w_mean_set5=4.027, w_mean_urban100=4.027
   112 | train=0.010543 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.168, psnr_set5=30.876, psnr_urban100=24.443, ssim_set14=0.839, ssim_set5=0.891, ssim_urban100=0.942 |  | a_actual_b100=4.401, a_actual_set14=4.424, a_actual_set5=4.375, a_actual_urban100=4.472, a_max_b100=8.836, a_max_set14=8.879, a_max_set5=8.868, a_max_urban100=8.966, a_mean_b100=4.778, a_mean_set14=4.778, a_mean_set5=4.778, a_mean_urban100=4.778, w_actual_b100=4.347, w_actual_set14=4.347, w_actual_set5=4.347, w_actual_urban100=4.347, w_max_b100=6.459, w_max_set14=6.459, w_max_set5=6.459, w_max_urban100=6.459, w_mean_b100=4.019, w_mean_set14=4.019, w_mean_set5=4.019, w_mean_urban100=4.019
   113 | train=0.009899 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.71 | t_val=12.05 | mem=383.9 | psnr_set14=27.300, psnr_set5=31.076, psnr_urban100=24.540, ssim_set14=0.843, ssim_set5=0.895, ssim_urban100=0.944 |  | a_actual_b100=4.330, a_actual_set14=4.360, a_actual_set5=4.315, a_actual_urban100=4.410, a_max_b100=8.740, a_max_set14=8.804, a_max_set5=8.833, a_max_urban100=8.910, a_mean_b100=4.732, a_mean_set14=4.732, a_mean_set5=4.732, a_mean_urban100=4.732, w_actual_b100=4.324, w_actual_set14=4.324, w_actual_set5=4.324, w_actual_urban100=4.324, w_max_b100=6.409, w_max_set14=6.409, w_max_set5=6.409, w_max_urban100=6.409, w_mean_b100=4.014, w_mean_set14=4.014, w_mean_set5=4.014, w_mean_urban100=4.014
   114 | train=0.007995 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.179, psnr_set5=30.950, psnr_urban100=24.443, ssim_set14=0.841, ssim_set5=0.891, ssim_urban100=0.942 |  | a_actual_b100=4.275, a_actual_set14=4.299, a_actual_set5=4.242, a_actual_urban100=4.350, a_max_b100=8.691, a_max_set14=8.752, a_max_set5=8.781, a_max_urban100=8.843, a_mean_b100=4.677, a_mean_set14=4.677, a_mean_set5=4.677, a_mean_urban100=4.677, w_actual_b100=4.297, w_actual_set14=4.297, w_actual_set5=4.297, w_actual_urban100=4.297, w_max_b100=6.358, w_max_set14=6.358, w_max_set5=6.358, w_max_urban100=6.358, w_mean_b100=4.006, w_mean_set14=4.006, w_mean_set5=4.006, w_mean_urban100=4.006
   115 | train=0.009333 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.530, psnr_set5=31.261, psnr_urban100=24.815, ssim_set14=0.848, ssim_set5=0.900, ssim_urban100=0.948 |  | a_actual_b100=4.201, a_actual_set14=4.227, a_actual_set5=4.182, a_actual_urban100=4.283, a_max_b100=8.598, a_max_set14=8.687, a_max_set5=8.715, a_max_urban100=8.775, a_mean_b100=4.633, a_mean_set14=4.633, a_mean_set5=4.633, a_mean_urban100=4.633, w_actual_b100=4.265, w_actual_set14=4.265, w_actual_set5=4.265, w_actual_urban100=4.265, w_max_b100=6.304, w_max_set14=6.304, w_max_set5=6.304, w_max_urban100=6.304, w_mean_b100=3.999, w_mean_set14=3.999, w_mean_set5=3.999, w_mean_urban100=3.999
   116 | train=0.009318 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.02 | mem=383.9 | psnr_set14=27.218, psnr_set5=30.887, psnr_urban100=24.617, ssim_set14=0.842, ssim_set5=0.892, ssim_urban100=0.945 |  | a_actual_b100=4.212, a_actual_set14=4.243, a_actual_set5=4.198, a_actual_urban100=4.275, a_max_b100=8.619, a_max_set14=8.702, a_max_set5=8.695, a_max_urban100=8.730, a_mean_b100=4.593, a_mean_set14=4.593, a_mean_set5=4.593, a_mean_urban100=4.593, w_actual_b100=4.244, w_actual_set14=4.244, w_actual_set5=4.244, w_actual_urban100=4.244, w_max_b100=6.248, w_max_set14=6.248, w_max_set5=6.248, w_max_urban100=6.248, w_mean_b100=3.995, w_mean_set14=3.995, w_mean_set5=3.995, w_mean_urban100=3.995
   117 | train=0.008145 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.01 | mem=383.9 | psnr_set14=27.322, psnr_set5=30.956, psnr_urban100=24.633, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |  | a_actual_b100=4.172, a_actual_set14=4.194, a_actual_set5=4.146, a_actual_urban100=4.233, a_max_b100=8.551, a_max_set14=8.624, a_max_set5=8.639, a_max_urban100=8.658, a_mean_b100=4.553, a_mean_set14=4.553, a_mean_set5=4.553, a_mean_urban100=4.553, w_actual_b100=4.218, w_actual_set14=4.218, w_actual_set5=4.218, w_actual_urban100=4.218, w_max_b100=6.190, w_max_set14=6.190, w_max_set5=6.190, w_max_urban100=6.190, w_mean_b100=3.993, w_mean_set14=3.993, w_mean_set5=3.993, w_mean_urban100=3.993
   118 | train=0.008679 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.02 | mem=383.9 | psnr_set14=27.407, psnr_set5=31.173, psnr_urban100=24.664, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.946 |  | a_actual_b100=4.135, a_actual_set14=4.157, a_actual_set5=4.107, a_actual_urban100=4.203, a_max_b100=8.403, a_max_set14=8.473, a_max_set5=8.535, a_max_urban100=8.573, a_mean_b100=4.519, a_mean_set14=4.519, a_mean_set5=4.519, a_mean_urban100=4.519, w_actual_b100=4.196, w_actual_set14=4.196, w_actual_set5=4.196, w_actual_urban100=4.196, w_max_b100=6.150, w_max_set14=6.150, w_max_set5=6.150, w_max_urban100=6.150, w_mean_b100=3.990, w_mean_set14=3.990, w_mean_set5=3.990, w_mean_urban100=3.990
   119 | train=0.009358 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.75 | t_val=12.02 | mem=383.9 | psnr_set14=27.228, psnr_set5=30.936, psnr_urban100=24.510, ssim_set14=0.841, ssim_set5=0.892, ssim_urban100=0.944 |  | a_actual_b100=4.099, a_actual_set14=4.136, a_actual_set5=4.084, a_actual_urban100=4.175, a_max_b100=8.383, a_max_set14=8.482, a_max_set5=8.478, a_max_urban100=8.511, a_mean_b100=4.485, a_mean_set14=4.485, a_mean_set5=4.485, a_mean_urban100=4.485, w_actual_b100=4.185, w_actual_set14=4.185, w_actual_set5=4.185, w_actual_urban100=4.185, w_max_b100=6.087, w_max_set14=6.087, w_max_set5=6.087, w_max_urban100=6.087, w_mean_b100=3.988, w_mean_set14=3.988, w_mean_set5=3.988, w_mean_urban100=3.988
   120 | train=0.006945 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.392, psnr_set5=31.062, psnr_urban100=24.591, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |  | a_actual_b100=4.094, a_actual_set14=4.134, a_actual_set5=4.087, a_actual_urban100=4.170, a_max_b100=8.286, a_max_set14=8.383, a_max_set5=8.398, a_max_urban100=8.454, a_mean_b100=4.467, a_mean_set14=4.467, a_mean_set5=4.467, a_mean_urban100=4.467, w_actual_b100=4.162, w_actual_set14=4.162, w_actual_set5=4.162, w_actual_urban100=4.162, w_max_b100=6.044, w_max_set14=6.044, w_max_set5=6.044, w_max_urban100=6.044, w_mean_b100=3.984, w_mean_set14=3.984, w_mean_set5=3.984, w_mean_urban100=3.984
   121 | train=0.008603 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.04 | mem=383.9 | psnr_set14=27.288, psnr_set5=31.078, psnr_urban100=24.538, ssim_set14=0.842, ssim_set5=0.893, ssim_urban100=0.944 |  | a_actual_b100=4.079, a_actual_set14=4.118, a_actual_set5=4.064, a_actual_urban100=4.155, a_max_b100=8.260, a_max_set14=8.328, a_max_set5=8.355, a_max_urban100=8.392, a_mean_b100=4.450, a_mean_set14=4.450, a_mean_set5=4.450, a_mean_urban100=4.450, w_actual_b100=4.151, w_actual_set14=4.151, w_actual_set5=4.151, w_actual_urban100=4.151, w_max_b100=6.000, w_max_set14=6.000, w_max_set5=6.000, w_max_urban100=6.000, w_mean_b100=3.980, w_mean_set14=3.980, w_mean_set5=3.980, w_mean_urban100=3.980
   122 | train=0.006916 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.347, psnr_set5=31.107, psnr_urban100=24.573, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.945 |  | a_actual_b100=4.064, a_actual_set14=4.095, a_actual_set5=4.042, a_actual_urban100=4.136, a_max_b100=8.207, a_max_set14=8.266, a_max_set5=8.280, a_max_urban100=8.340, a_mean_b100=4.442, a_mean_set14=4.442, a_mean_set5=4.442, a_mean_urban100=4.442, w_actual_b100=4.145, w_actual_set14=4.145, w_actual_set5=4.145, w_actual_urban100=4.145, w_max_b100=5.931, w_max_set14=5.931, w_max_set5=5.931, w_max_urban100=5.931, w_mean_b100=3.981, w_mean_set14=3.981, w_mean_set5=3.981, w_mean_urban100=3.981
   123 | train=0.007648 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.02 | mem=383.9 | psnr_set14=27.309, psnr_set5=30.995, psnr_urban100=24.571, ssim_set14=0.843, ssim_set5=0.892, ssim_urban100=0.945 |  | a_actual_b100=4.073, a_actual_set14=4.101, a_actual_set5=4.071, a_actual_urban100=4.142, a_max_b100=8.163, a_max_set14=8.223, a_max_set5=8.252, a_max_urban100=8.290, a_mean_b100=4.428, a_mean_set14=4.428, a_mean_set5=4.428, a_mean_urban100=4.428, w_actual_b100=4.132, w_actual_set14=4.132, w_actual_set5=4.132, w_actual_urban100=4.132, w_max_b100=5.883, w_max_set14=5.883, w_max_set5=5.883, w_max_urban100=5.883, w_mean_b100=3.979, w_mean_set14=3.979, w_mean_set5=3.979, w_mean_urban100=3.979
   124 | train=0.007419 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.356, psnr_set5=30.919, psnr_urban100=24.607, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.944 |  | a_actual_b100=4.073, a_actual_set14=4.091, a_actual_set5=4.048, a_actual_urban100=4.131, a_max_b100=8.145, a_max_set14=8.226, a_max_set5=8.220, a_max_urban100=8.248, a_mean_b100=4.420, a_mean_set14=4.420, a_mean_set5=4.420, a_mean_urban100=4.420, w_actual_b100=4.124, w_actual_set14=4.124, w_actual_set5=4.124, w_actual_urban100=4.124, w_max_b100=5.833, w_max_set14=5.833, w_max_set5=5.833, w_max_urban100=5.833, w_mean_b100=3.978, w_mean_set14=3.978, w_mean_set5=3.978, w_mean_urban100=3.978
   125 | train=0.008295 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.185, psnr_set5=30.825, psnr_urban100=24.391, ssim_set14=0.841, ssim_set5=0.889, ssim_urban100=0.942 |  | a_actual_b100=4.073, a_actual_set14=4.090, a_actual_set5=4.050, a_actual_urban100=4.135, a_max_b100=8.111, a_max_set14=8.177, a_max_set5=8.181, a_max_urban100=8.199, a_mean_b100=4.412, a_mean_set14=4.412, a_mean_set5=4.412, a_mean_urban100=4.412, w_actual_b100=4.113, w_actual_set14=4.113, w_actual_set5=4.113, w_actual_urban100=4.113, w_max_b100=5.781, w_max_set14=5.781, w_max_set5=5.781, w_max_urban100=5.781, w_mean_b100=3.978, w_mean_set14=3.978, w_mean_set5=3.978, w_mean_urban100=3.978
   126 | train=0.007954 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=12.05 | mem=383.9 | psnr_set14=27.284, psnr_set5=30.960, psnr_urban100=24.501, ssim_set14=0.842, ssim_set5=0.891, ssim_urban100=0.943 |  | a_actual_b100=4.055, a_actual_set14=4.081, a_actual_set5=4.040, a_actual_urban100=4.123, a_max_b100=8.013, a_max_set14=8.105, a_max_set5=8.082, a_max_urban100=8.131, a_mean_b100=4.402, a_mean_set14=4.402, a_mean_set5=4.402, a_mean_urban100=4.402, w_actual_b100=4.103, w_actual_set14=4.103, w_actual_set5=4.103, w_actual_urban100=4.103, w_max_b100=5.728, w_max_set14=5.728, w_max_set5=5.728, w_max_urban100=5.728, w_mean_b100=3.975, w_mean_set14=3.975, w_mean_set5=3.975, w_mean_urban100=3.975
   127 | train=0.007676 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.04 | mem=383.9 | psnr_set14=27.418, psnr_set5=31.233, psnr_urban100=24.691, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.946 |  | a_actual_b100=4.043, a_actual_set14=4.068, a_actual_set5=4.024, a_actual_urban100=4.110, a_max_b100=7.950, a_max_set14=8.035, a_max_set5=8.024, a_max_urban100=8.049, a_mean_b100=4.390, a_mean_set14=4.390, a_mean_set5=4.390, a_mean_urban100=4.390, w_actual_b100=4.102, w_actual_set14=4.102, w_actual_set5=4.102, w_actual_urban100=4.102, w_max_b100=5.672, w_max_set14=5.672, w_max_set5=5.672, w_max_urban100=5.672, w_mean_b100=3.974, w_mean_set14=3.974, w_mean_set5=3.974, w_mean_urban100=3.974
   128 | train=0.008071 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.476, psnr_set5=31.263, psnr_urban100=24.721, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.947 |  | a_actual_b100=4.032, a_actual_set14=4.057, a_actual_set5=4.017, a_actual_urban100=4.103, a_max_b100=7.873, a_max_set14=7.939, a_max_set5=7.952, a_max_urban100=7.980, a_mean_b100=4.382, a_mean_set14=4.382, a_mean_set5=4.382, a_mean_urban100=4.382, w_actual_b100=4.079, w_actual_set14=4.079, w_actual_set5=4.079, w_actual_urban100=4.079, w_max_b100=5.615, w_max_set14=5.615, w_max_set5=5.615, w_max_urban100=5.615, w_mean_b100=3.971, w_mean_set14=3.971, w_mean_set5=3.971, w_mean_urban100=3.971
   129 | train=0.008893 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.337, psnr_set5=31.066, psnr_urban100=24.576, ssim_set14=0.843, ssim_set5=0.893, ssim_urban100=0.945 |  | a_actual_b100=4.035, a_actual_set14=4.058, a_actual_set5=4.017, a_actual_urban100=4.097, a_max_b100=7.813, a_max_set14=7.885, a_max_set5=7.874, a_max_urban100=7.914, a_mean_b100=4.373, a_mean_set14=4.373, a_mean_set5=4.373, a_mean_urban100=4.373, w_actual_b100=4.072, w_actual_set14=4.072, w_actual_set5=4.072, w_actual_urban100=4.072, w_max_b100=5.585, w_max_set14=5.585, w_max_set5=5.585, w_max_urban100=5.585, w_mean_b100=3.968, w_mean_set14=3.968, w_mean_set5=3.968, w_mean_urban100=3.968
   130 | train=0.008186 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_set14=27.322, psnr_set5=30.997, psnr_urban100=24.532, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.944 |  | a_actual_b100=4.043, a_actual_set14=4.068, a_actual_set5=4.033, a_actual_urban100=4.104, a_max_b100=7.731, a_max_set14=7.819, a_max_set5=7.820, a_max_urban100=7.841, a_mean_b100=4.364, a_mean_set14=4.364, a_mean_set5=4.364, a_mean_urban100=4.364, w_actual_b100=4.066, w_actual_set14=4.066, w_actual_set5=4.066, w_actual_urban100=4.066, w_max_b100=5.524, w_max_set14=5.524, w_max_set5=5.524, w_max_urban100=5.524, w_mean_b100=3.969, w_mean_set14=3.969, w_mean_set5=3.969, w_mean_urban100=3.969
   131 | train=0.008685 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_set14=27.315, psnr_set5=31.097, psnr_urban100=24.578, ssim_set14=0.844, ssim_set5=0.895, ssim_urban100=0.945 |  | a_actual_b100=4.038, a_actual_set14=4.057, a_actual_set5=4.014, a_actual_urban100=4.098, a_max_b100=7.691, a_max_set14=7.743, a_max_set5=7.748, a_max_urban100=7.747, a_mean_b100=4.352, a_mean_set14=4.352, a_mean_set5=4.352, a_mean_urban100=4.352, w_actual_b100=4.061, w_actual_set14=4.061, w_actual_set5=4.061, w_actual_urban100=4.061, w_max_b100=5.459, w_max_set14=5.459, w_max_set5=5.459, w_max_urban100=5.459, w_mean_b100=3.969, w_mean_set14=3.969, w_mean_set5=3.969, w_mean_urban100=3.969
   132 | train=0.009047 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.469, psnr_set5=31.120, psnr_urban100=24.728, ssim_set14=0.847, ssim_set5=0.893, ssim_urban100=0.947 |  | a_actual_b100=4.007, a_actual_set14=4.018, a_actual_set5=3.981, a_actual_urban100=4.070, a_max_b100=7.539, a_max_set14=7.599, a_max_set5=7.614, a_max_urban100=7.653, a_mean_b100=4.341, a_mean_set14=4.341, a_mean_set5=4.341, a_mean_urban100=4.341, w_actual_b100=4.058, w_actual_set14=4.058, w_actual_set5=4.058, w_actual_urban100=4.058, w_max_b100=5.426, w_max_set14=5.426, w_max_set5=5.426, w_max_urban100=5.426, w_mean_b100=3.969, w_mean_set14=3.969, w_mean_set5=3.969, w_mean_urban100=3.969
   133 | train=0.007784 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.73 | t_val=12.01 | mem=383.9 | psnr_set14=27.555, psnr_set5=31.293, psnr_urban100=24.836, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |  | a_actual_b100=3.990, a_actual_set14=4.010, a_actual_set5=3.970, a_actual_urban100=4.065, a_max_b100=7.454, a_max_set14=7.552, a_max_set5=7.549, a_max_urban100=7.575, a_mean_b100=4.331, a_mean_set14=4.331, a_mean_set5=4.331, a_mean_urban100=4.331, w_actual_b100=4.051, w_actual_set14=4.051, w_actual_set5=4.051, w_actual_urban100=4.051, w_max_b100=5.358, w_max_set14=5.358, w_max_set5=5.358, w_max_urban100=5.358, w_mean_b100=3.968, w_mean_set14=3.968, w_mean_set5=3.968, w_mean_urban100=3.968
   134 | train=0.007486 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.01 | mem=383.9 | psnr_set14=27.252, psnr_set5=30.805, psnr_urban100=24.429, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.943 |  | a_actual_b100=4.031, a_actual_set14=4.045, a_actual_set5=4.011, a_actual_urban100=4.090, a_max_b100=7.463, a_max_set14=7.483, a_max_set5=7.484, a_max_urban100=7.482, a_mean_b100=4.320, a_mean_set14=4.320, a_mean_set5=4.320, a_mean_urban100=4.320, w_actual_b100=4.048, w_actual_set14=4.048, w_actual_set5=4.048, w_actual_urban100=4.048, w_max_b100=5.322, w_max_set14=5.322, w_max_set5=5.322, w_max_urban100=5.322, w_mean_b100=3.968, w_mean_set14=3.968, w_mean_set5=3.968, w_mean_urban100=3.968
   135 | train=0.008276 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.408, psnr_set5=31.009, psnr_urban100=24.596, ssim_set14=0.846, ssim_set5=0.891, ssim_urban100=0.945 |  | a_actual_b100=3.989, a_actual_set14=4.007, a_actual_set5=3.968, a_actual_urban100=4.053, a_max_b100=7.312, a_max_set14=7.385, a_max_set5=7.379, a_max_urban100=7.390, a_mean_b100=4.308, a_mean_set14=4.308, a_mean_set5=4.308, a_mean_urban100=4.308, w_actual_b100=4.047, w_actual_set14=4.047, w_actual_set5=4.047, w_actual_urban100=4.047, w_max_b100=5.285, w_max_set14=5.285, w_max_set5=5.285, w_max_urban100=5.285, w_mean_b100=3.969, w_mean_set14=3.969, w_mean_set5=3.969, w_mean_urban100=3.969
   136 | train=0.008297 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.03 | mem=383.9 | psnr_set14=27.491, psnr_set5=31.143, psnr_urban100=24.709, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |  | a_actual_b100=3.985, a_actual_set14=4.006, a_actual_set5=3.970, a_actual_urban100=4.046, a_max_b100=7.253, a_max_set14=7.283, a_max_set5=7.284, a_max_urban100=7.285, a_mean_b100=4.299, a_mean_set14=4.299, a_mean_set5=4.299, a_mean_urban100=4.299, w_actual_b100=4.037, w_actual_set14=4.037, w_actual_set5=4.037, w_actual_urban100=4.037, w_max_b100=5.209, w_max_set14=5.209, w_max_set5=5.209, w_max_urban100=5.209, w_mean_b100=3.966, w_mean_set14=3.966, w_mean_set5=3.966, w_mean_urban100=3.966
   137 | train=0.006502 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.380, psnr_set5=31.074, psnr_urban100=24.622, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.946 |  | a_actual_b100=3.983, a_actual_set14=4.006, a_actual_set5=3.968, a_actual_urban100=4.044, a_max_b100=7.127, a_max_set14=7.175, a_max_set5=7.190, a_max_urban100=7.188, a_mean_b100=4.288, a_mean_set14=4.288, a_mean_set5=4.288, a_mean_urban100=4.288, w_actual_b100=4.035, w_actual_set14=4.035, w_actual_set5=4.035, w_actual_urban100=4.035, w_max_b100=5.170, w_max_set14=5.170, w_max_set5=5.170, w_max_urban100=5.170, w_mean_b100=3.966, w_mean_set14=3.966, w_mean_set5=3.966, w_mean_urban100=3.966
   138 | train=0.008339 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=27.509, psnr_set5=31.226, psnr_urban100=24.741, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.947 |  | a_actual_b100=3.964, a_actual_set14=3.985, a_actual_set5=3.939, a_actual_urban100=4.029, a_max_b100=7.024, a_max_set14=7.077, a_max_set5=7.087, a_max_urban100=7.083, a_mean_b100=4.276, a_mean_set14=4.276, a_mean_set5=4.276, a_mean_urban100=4.276, w_actual_b100=4.034, w_actual_set14=4.034, w_actual_set5=4.034, w_actual_urban100=4.034, w_max_b100=5.129, w_max_set14=5.129, w_max_set5=5.129, w_max_urban100=5.129, w_mean_b100=3.964, w_mean_set14=3.964, w_mean_set5=3.964, w_mean_urban100=3.964
