# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    25 | train=0.009075 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00986 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.94 | mem=383.9 | psnr_set14=27.817, psnr_set5=31.685, psnr_urban100=25.333, ssim_set14=0.851, ssim_set5=0.900, ssim_urban100=0.955 |  | a_actual_b100=8.757, a_actual_set14=8.930, a_actual_set5=8.779, a_actual_urban100=9.153, a_max_b100=9.763, a_max_set14=9.894, a_max_set5=9.932, a_max_urban100=9.970, a_mean_b100=10.077, a_mean_set14=10.077, a_mean_set5=10.077, a_mean_urban100=10.077, w_actual_b100=10.131, w_actual_set14=10.131, w_actual_set5=10.131, w_actual_urban100=10.131, w_max_b100=10.518, w_max_set14=10.518, w_max_set5=10.518, w_max_urban100=10.518, w_mean_b100=9.998, w_mean_set14=9.998, w_mean_set5=9.998, w_mean_urban100=9.998
    26 | train=0.016763 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=27.801, psnr_set5=31.616, psnr_urban100=25.246, ssim_set14=0.850, ssim_set5=0.902, ssim_urban100=0.954 |  | a_actual_b100=8.754, a_actual_set14=8.950, a_actual_set5=8.774, a_actual_urban100=9.175, a_max_b100=9.762, a_max_set14=9.906, a_max_set5=9.927, a_max_urban100=9.975, a_mean_b100=9.933, a_mean_set14=9.933, a_mean_set5=9.933, a_mean_urban100=9.933, w_actual_b100=9.973, w_actual_set14=9.973, w_actual_set5=9.973, w_actual_urban100=9.973, w_max_b100=10.152, w_max_set14=10.152, w_max_set5=10.152, w_max_urban100=10.152, w_mean_b100=9.828, w_mean_set14=9.828, w_mean_set5=9.828, w_mean_urban100=9.828
    27 | train=0.025778 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.97 | mem=383.9 | psnr_set14=27.796, psnr_set5=31.762, psnr_urban100=25.307, ssim_set14=0.852, ssim_set5=0.903, ssim_urban100=0.954 |  | a_actual_b100=8.544, a_actual_set14=8.689, a_actual_set5=8.553, a_actual_urban100=8.891, a_max_b100=9.751, a_max_set14=9.831, a_max_set5=9.841, a_max_urban100=9.935, a_mean_b100=9.403, a_mean_set14=9.403, a_mean_set5=9.403, a_mean_urban100=9.403, w_actual_b100=9.542, w_actual_set14=9.542, w_actual_set5=9.542, w_actual_urban100=9.542, w_max_b100=9.979, w_max_set14=9.979, w_max_set5=9.979, w_max_urban100=9.979, w_mean_b100=9.309, w_mean_set14=9.309, w_mean_set5=9.309, w_mean_urban100=9.309
    28 | train=0.038684 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.88 | mem=383.9 | psnr_set14=27.740, psnr_set5=31.581, psnr_urban100=25.264, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.954 |  | a_actual_b100=8.137, a_actual_set14=8.274, a_actual_set5=8.141, a_actual_urban100=8.462, a_max_b100=9.734, a_max_set14=9.828, a_max_set5=9.810, a_max_urban100=9.915, a_mean_b100=8.847, a_mean_set14=8.847, a_mean_set5=8.847, a_mean_urban100=8.847, w_actual_b100=9.084, w_actual_set14=9.084, w_actual_set5=9.084, w_actual_urban100=9.084, w_max_b100=9.798, w_max_set14=9.798, w_max_set5=9.798, w_max_urban100=9.798, w_mean_b100=8.729, w_mean_set14=8.729, w_mean_set5=8.729, w_mean_urban100=8.729
    29 | train=0.044675 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_set14=27.785, psnr_set5=31.701, psnr_urban100=25.196, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.953 |  | a_actual_b100=7.798, a_actual_set14=7.868, a_actual_set5=7.795, a_actual_urban100=8.002, a_max_b100=9.663, a_max_set14=9.739, a_max_set5=9.738, a_max_urban100=9.799, a_mean_b100=8.310, a_mean_set14=8.310, a_mean_set5=8.310, a_mean_urban100=8.310, w_actual_b100=8.627, w_actual_set14=8.627, w_actual_set5=8.627, w_actual_urban100=8.627, w_max_b100=9.570, w_max_set14=9.570, w_max_set5=9.570, w_max_urban100=9.570, w_mean_b100=8.149, w_mean_set14=8.149, w_mean_set5=8.149, w_mean_urban100=8.149
    30 | train=0.049115 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.89 | mem=383.9 | psnr_set14=27.733, psnr_set5=31.597, psnr_urban100=25.224, ssim_set14=0.851, ssim_set5=0.903, ssim_urban100=0.954 |  | a_actual_b100=7.350, a_actual_set14=7.423, a_actual_set5=7.370, a_actual_urban100=7.536, a_max_b100=9.655, a_max_set14=9.728, a_max_set5=9.723, a_max_urban100=9.809, a_mean_b100=7.827, a_mean_set14=7.827, a_mean_set5=7.827, a_mean_urban100=7.827, w_actual_b100=8.178, w_actual_set14=8.178, w_actual_set5=8.178, w_actual_urban100=8.178, w_max_b100=9.262, w_max_set14=9.262, w_max_set5=9.262, w_max_urban100=9.262, w_mean_b100=7.585, w_mean_set14=7.585, w_mean_set5=7.585, w_mean_urban100=7.585
    31 | train=0.051316 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.93 | mem=383.9 | psnr_set14=27.735, psnr_set5=31.757, psnr_urban100=25.232, ssim_set14=0.852, ssim_set5=0.905, ssim_urban100=0.954 |  | a_actual_b100=6.910, a_actual_set14=6.960, a_actual_set5=6.904, a_actual_urban100=7.052, a_max_b100=9.560, a_max_set14=9.633, a_max_set5=9.635, a_max_urban100=9.684, a_mean_b100=7.359, a_mean_set14=7.359, a_mean_set5=7.359, a_mean_urban100=7.359, w_actual_b100=7.731, w_actual_set14=7.731, w_actual_set5=7.731, w_actual_urban100=7.731, w_max_b100=8.910, w_max_set14=8.910, w_max_set5=8.910, w_max_urban100=8.910, w_mean_b100=7.035, w_mean_set14=7.035, w_mean_set5=7.035, w_mean_urban100=7.035
    32 | train=0.054394 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.88 | mem=383.9 | psnr_set14=27.738, psnr_set5=31.550, psnr_urban100=25.167, ssim_set14=0.850, ssim_set5=0.898, ssim_urban100=0.954 |  | a_actual_b100=6.464, a_actual_set14=6.507, a_actual_set5=6.464, a_actual_urban100=6.586, a_max_b100=9.499, a_max_set14=9.568, a_max_set5=9.569, a_max_urban100=9.621, a_mean_b100=6.927, a_mean_set14=6.927, a_mean_set5=6.927, a_mean_urban100=6.927, w_actual_b100=7.273, w_actual_set14=7.273, w_actual_set5=7.273, w_actual_urban100=7.273, w_max_b100=8.600, w_max_set14=8.600, w_max_set5=8.600, w_max_urban100=8.600, w_mean_b100=6.501, w_mean_set14=6.501, w_mean_set5=6.501, w_mean_urban100=6.501
    33 | train=0.051478 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_set14=27.738, psnr_set5=31.431, psnr_urban100=25.212, ssim_set14=0.850, ssim_set5=0.898, ssim_urban100=0.954 |  | a_actual_b100=6.046, a_actual_set14=6.098, a_actual_set5=6.051, a_actual_urban100=6.175, a_max_b100=9.428, a_max_set14=9.495, a_max_set5=9.495, a_max_urban100=9.553, a_mean_b100=6.545, a_mean_set14=6.545, a_mean_set5=6.545, a_mean_urban100=6.545, w_actual_b100=6.812, w_actual_set14=6.812, w_actual_set5=6.812, w_actual_urban100=6.812, w_max_b100=8.281, w_max_set14=8.281, w_max_set5=8.281, w_max_urban100=8.281, w_mean_b100=5.996, w_mean_set14=5.996, w_mean_set5=5.996, w_mean_urban100=5.996
    34 | train=0.066169 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_set14=26.730, psnr_set5=29.556, psnr_urban100=24.448, ssim_set14=0.821, ssim_set5=0.850, ssim_urban100=0.947 |  | a_actual_b100=5.621, a_actual_set14=5.674, a_actual_set5=5.638, a_actual_urban100=5.745, a_max_b100=9.315, a_max_set14=9.381, a_max_set5=9.385, a_max_urban100=9.433, a_mean_b100=6.151, a_mean_set14=6.151, a_mean_set5=6.151, a_mean_urban100=6.151, w_actual_b100=6.352, w_actual_set14=6.352, w_actual_set5=6.352, w_actual_urban100=6.352, w_max_b100=7.960, w_max_set14=7.960, w_max_set5=7.960, w_max_urban100=7.960, w_mean_b100=5.514, w_mean_set14=5.514, w_mean_set5=5.514, w_mean_urban100=5.514
    35 | train=1.052448 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=7.521, psnr_set5=6.984, psnr_urban100=7.106, ssim_set14=0.039, ssim_set5=0.029, ssim_urban100=0.169 |  | a_actual_b100=5.577, a_actual_set14=5.579, a_actual_set5=5.579, a_actual_urban100=5.581, a_max_b100=9.483, a_max_set14=9.540, a_max_set5=9.521, a_max_urban100=9.584, a_mean_b100=5.833, a_mean_set14=5.833, a_mean_set5=5.833, a_mean_urban100=5.833, w_actual_b100=6.260, w_actual_set14=6.260, w_actual_set5=6.260, w_actual_urban100=6.260, w_max_b100=7.762, w_max_set14=7.762, w_max_set5=7.762, w_max_urban100=7.762, w_mean_b100=5.580, w_mean_set14=5.580, w_mean_set5=5.580, w_mean_urban100=5.580
    36 | train=0.589187 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.89 | mem=383.9 | psnr_set14=14.699, psnr_set5=14.398, psnr_urban100=14.558, ssim_set14=0.240, ssim_set5=0.188, ssim_urban100=0.661 |  | a_actual_b100=5.424, a_actual_set14=5.426, a_actual_set5=5.425, a_actual_urban100=5.426, a_max_b100=9.304, a_max_set14=9.354, a_max_set5=9.336, a_max_urban100=9.377, a_mean_b100=5.629, a_mean_set14=5.629, a_mean_set5=5.629, a_mean_urban100=5.629, w_actual_b100=6.095, w_actual_set14=6.095, w_actual_set5=6.095, w_actual_urban100=6.095, w_max_b100=7.539, w_max_set14=7.539, w_max_set5=7.539, w_max_urban100=7.539, w_mean_b100=5.278, w_mean_set14=5.278, w_mean_set5=5.278, w_mean_urban100=5.278
    37 | train=0.544612 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=13.434, psnr_set5=14.075, psnr_urban100=13.256, ssim_set14=0.245, ssim_set5=0.193, ssim_urban100=0.677 |  | a_actual_b100=5.251, a_actual_set14=5.254, a_actual_set5=5.253, a_actual_urban100=5.255, a_max_b100=8.941, a_max_set14=8.944, a_max_set5=8.942, a_max_urban100=8.947, a_mean_b100=5.433, a_mean_set14=5.433, a_mean_set5=5.433, a_mean_urban100=5.433, w_actual_b100=5.545, w_actual_set14=5.545, w_actual_set5=5.545, w_actual_urban100=5.545, w_max_b100=7.313, w_max_set14=7.313, w_max_set5=7.313, w_max_urban100=7.313, w_mean_b100=4.745, w_mean_set14=4.745, w_mean_set5=4.745, w_mean_urban100=4.745
    38 | train=0.215805 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=21.782, psnr_set5=22.534, psnr_urban100=20.439, ssim_set14=0.533, ssim_set5=0.492, ssim_urban100=0.880 |  | a_actual_b100=5.075, a_actual_set14=5.078, a_actual_set5=5.077, a_actual_urban100=5.079, a_max_b100=8.833, a_max_set14=8.833, a_max_set5=8.833, a_max_urban100=8.833, a_mean_b100=5.249, a_mean_set14=5.249, a_mean_set5=5.249, a_mean_urban100=5.249, w_actual_b100=5.072, w_actual_set14=5.072, w_actual_set5=5.072, w_actual_urban100=5.072, w_max_b100=7.055, w_max_set14=7.055, w_max_set5=7.055, w_max_urban100=7.055, w_mean_b100=4.390, w_mean_set14=4.390, w_mean_set5=4.390, w_mean_urban100=4.390
    39 | train=0.150055 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.92 | mem=383.9 | psnr_set14=23.756, psnr_set5=25.110, psnr_urban100=21.880, ssim_set14=0.717, ssim_set5=0.681, ssim_urban100=0.903 |  | a_actual_b100=4.886, a_actual_set14=4.889, a_actual_set5=4.888, a_actual_urban100=4.889, a_max_b100=8.690, a_max_set14=8.690, a_max_set5=8.690, a_max_urban100=8.690, a_mean_b100=5.050, a_mean_set14=5.050, a_mean_set5=5.050, a_mean_urban100=5.050, w_actual_b100=4.773, w_actual_set14=4.773, w_actual_set5=4.773, w_actual_urban100=4.773, w_max_b100=6.768, w_max_set14=6.768, w_max_set5=6.768, w_max_urban100=6.768, w_mean_b100=4.157, w_mean_set14=4.157, w_mean_set5=4.157, w_mean_urban100=4.157
    40 | train=0.111053 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.95 | mem=383.9 | psnr_set14=24.696, psnr_set5=26.724, psnr_urban100=22.492, ssim_set14=0.743, ssim_set5=0.726, ssim_urban100=0.916 |  | a_actual_b100=4.696, a_actual_set14=4.699, a_actual_set5=4.698, a_actual_urban100=4.699, a_max_b100=8.492, a_max_set14=8.492, a_max_set5=8.492, a_max_urban100=8.492, a_mean_b100=4.848, a_mean_set14=4.848, a_mean_set5=4.848, a_mean_urban100=4.848, w_actual_b100=4.591, w_actual_set14=4.591, w_actual_set5=4.591, w_actual_urban100=4.591, w_max_b100=6.524, w_max_set14=6.524, w_max_set5=6.524, w_max_urban100=6.524, w_mean_b100=4.021, w_mean_set14=4.021, w_mean_set5=4.021, w_mean_urban100=4.021
    41 | train=0.085231 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=25.204, psnr_set5=27.493, psnr_urban100=22.829, ssim_set14=0.791, ssim_set5=0.796, ssim_urban100=0.920 |  | a_actual_b100=4.511, a_actual_set14=4.513, a_actual_set5=4.513, a_actual_urban100=4.514, a_max_b100=8.214, a_max_set14=8.214, a_max_set5=8.214, a_max_urban100=8.214, a_mean_b100=4.655, a_mean_set14=4.655, a_mean_set5=4.655, a_mean_urban100=4.655, w_actual_b100=4.428, w_actual_set14=4.428, w_actual_set5=4.428, w_actual_urban100=4.428, w_max_b100=6.409, w_max_set14=6.409, w_max_set5=6.409, w_max_urban100=6.409, w_mean_b100=3.948, w_mean_set14=3.948, w_mean_set5=3.948, w_mean_urban100=3.948
    42 | train=0.078114 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_set14=25.024, psnr_set5=27.185, psnr_urban100=22.741, ssim_set14=0.757, ssim_set5=0.747, ssim_urban100=0.912 |  | a_actual_b100=4.367, a_actual_set14=4.369, a_actual_set5=4.369, a_actual_urban100=4.370, a_max_b100=7.877, a_max_set14=7.877, a_max_set5=7.877, a_max_urban100=7.877, a_mean_b100=4.489, a_mean_set14=4.489, a_mean_set5=4.489, a_mean_urban100=4.489, w_actual_b100=4.294, w_actual_set14=4.294, w_actual_set5=4.294, w_actual_urban100=4.294, w_max_b100=6.304, w_max_set14=6.304, w_max_set5=6.304, w_max_urban100=6.304, w_mean_b100=3.909, w_mean_set14=3.909, w_mean_set5=3.909, w_mean_urban100=3.909
    43 | train=0.072550 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.93 | mem=383.9 | psnr_set14=25.255, psnr_set5=27.617, psnr_urban100=22.887, ssim_set14=0.764, ssim_set5=0.761, ssim_urban100=0.915 |  | a_actual_b100=4.223, a_actual_set14=4.225, a_actual_set5=4.225, a_actual_urban100=4.227, a_max_b100=7.492, a_max_set14=7.492, a_max_set5=7.492, a_max_urban100=7.492, a_mean_b100=4.348, a_mean_set14=4.348, a_mean_set5=4.348, a_mean_urban100=4.348, w_actual_b100=4.190, w_actual_set14=4.190, w_actual_set5=4.190, w_actual_urban100=4.190, w_max_b100=6.190, w_max_set14=6.190, w_max_set5=6.190, w_max_urban100=6.190, w_mean_b100=3.889, w_mean_set14=3.889, w_mean_set5=3.889, w_mean_urban100=3.889
    44 | train=0.060263 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.96 | mem=383.9 | psnr_set14=25.772, psnr_set5=28.490, psnr_urban100=23.159, ssim_set14=0.782, ssim_set5=0.796, ssim_urban100=0.922 |  | a_actual_b100=4.089, a_actual_set14=4.091, a_actual_set5=4.091, a_actual_urban100=4.095, a_max_b100=7.098, a_max_set14=7.098, a_max_set5=7.098, a_max_urban100=7.098, a_mean_b100=4.216, a_mean_set14=4.216, a_mean_set5=4.216, a_mean_urban100=4.216, w_actual_b100=4.130, w_actual_set14=4.130, w_actual_set5=4.130, w_actual_urban100=4.130, w_max_b100=6.066, w_max_set14=6.066, w_max_set5=6.066, w_max_urban100=6.066, w_mean_b100=3.879, w_mean_set14=3.879, w_mean_set5=3.879, w_mean_urban100=3.879
    45 | train=0.054609 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.55 | t_val=11.90 | mem=383.9 | psnr_set14=25.264, psnr_set5=27.699, psnr_urban100=22.843, ssim_set14=0.789, ssim_set5=0.797, ssim_urban100=0.919 |  | a_actual_b100=3.966, a_actual_set14=3.969, a_actual_set5=3.969, a_actual_urban100=3.973, a_max_b100=6.700, a_max_set14=6.700, a_max_set5=6.700, a_max_urban100=6.700, a_mean_b100=4.099, a_mean_set14=4.099, a_mean_set5=4.099, a_mean_urban100=4.099, w_actual_b100=4.089, w_actual_set14=4.089, w_actual_set5=4.089, w_actual_urban100=4.089, w_max_b100=5.931, w_max_set14=5.931, w_max_set5=5.931, w_max_urban100=5.931, w_mean_b100=3.870, w_mean_set14=3.870, w_mean_set5=3.870, w_mean_urban100=3.870
    46 | train=0.039370 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.53 | t_val=11.88 | mem=383.9 | psnr_set14=25.868, psnr_set5=28.731, psnr_urban100=23.208, ssim_set14=0.790, ssim_set5=0.811, ssim_urban100=0.923 |  | a_actual_b100=3.873, a_actual_set14=3.879, a_actual_set5=3.879, a_actual_urban100=3.883, a_max_b100=6.375, a_max_set14=6.375, a_max_set5=6.375, a_max_urban100=6.375, a_mean_b100=4.013, a_mean_set14=4.013, a_mean_set5=4.013, a_mean_urban100=4.013, w_actual_b100=4.060, w_actual_set14=4.060, w_actual_set5=4.060, w_actual_urban100=4.060, w_max_b100=5.807, w_max_set14=5.807, w_max_set5=5.807, w_max_urban100=5.807, w_mean_b100=3.864, w_mean_set14=3.864, w_mean_set5=3.864, w_mean_urban100=3.864
    47 | train=0.035634 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=25.764, psnr_set5=28.479, psnr_urban100=23.153, ssim_set14=0.807, ssim_set5=0.833, ssim_urban100=0.925 |  | a_actual_b100=3.815, a_actual_set14=3.823, a_actual_set5=3.823, a_actual_urban100=3.827, a_max_b100=6.109, a_max_set14=6.109, a_max_set5=6.109, a_max_urban100=6.109, a_mean_b100=3.966, a_mean_set14=3.966, a_mean_set5=3.966, a_mean_urban100=3.966, w_actual_b100=4.039, w_actual_set14=4.039, w_actual_set5=4.039, w_actual_urban100=4.039, w_max_b100=5.672, w_max_set14=5.672, w_max_set5=5.672, w_max_urban100=5.672, w_mean_b100=3.859, w_mean_set14=3.859, w_mean_set5=3.859, w_mean_urban100=3.859
    48 | train=0.035745 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.93 | mem=383.9 | psnr_set14=25.701, psnr_set5=28.401, psnr_urban100=23.128, ssim_set14=0.810, ssim_set5=0.832, ssim_urban100=0.927 |  | a_actual_b100=3.781, a_actual_set14=3.791, a_actual_set5=3.797, a_actual_urban100=3.792, a_max_b100=5.883, a_max_set14=5.883, a_max_set5=5.883, a_max_urban100=5.883, a_mean_b100=3.935, a_mean_set14=3.935, a_mean_set5=3.935, a_mean_urban100=3.935, w_actual_b100=4.020, w_actual_set14=4.020, w_actual_set5=4.020, w_actual_urban100=4.020, w_max_b100=5.492, w_max_set14=5.492, w_max_set5=5.492, w_max_urban100=5.492, w_mean_b100=3.853, w_mean_set14=3.853, w_mean_set5=3.853, w_mean_urban100=3.853
    49 | train=0.037447 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.98 | mem=383.9 | psnr_set14=25.505, psnr_set5=28.173, psnr_urban100=23.046, ssim_set14=0.795, ssim_set5=0.811, ssim_urban100=0.922 |  | a_actual_b100=3.766, a_actual_set14=3.774, a_actual_set5=3.775, a_actual_urban100=3.775, a_max_b100=5.644, a_max_set14=5.644, a_max_set5=5.644, a_max_urban100=5.644, a_mean_b100=3.912, a_mean_set14=3.912, a_mean_set5=3.912, a_mean_urban100=3.912, w_actual_b100=4.012, w_actual_set14=4.012, w_actual_set5=4.012, w_actual_urban100=4.012, w_max_b100=5.358, w_max_set14=5.358, w_max_set5=5.358, w_max_urban100=5.358, w_mean_b100=3.850, w_mean_set14=3.850, w_mean_set5=3.850, w_mean_urban100=3.850
    50 | train=0.026110 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.90 | mem=383.9 | psnr_set14=26.184, psnr_set5=29.321, psnr_urban100=23.442, ssim_set14=0.814, ssim_set5=0.842, ssim_urban100=0.927 |  | a_actual_b100=3.742, a_actual_set14=3.750, a_actual_set5=3.752, a_actual_urban100=3.751, a_max_b100=5.392, a_max_set14=5.392, a_max_set5=5.392, a_max_urban100=5.392, a_mean_b100=3.888, a_mean_set14=3.888, a_mean_set5=3.888, a_mean_urban100=3.888, w_actual_b100=4.002, w_actual_set14=4.002, w_actual_set5=4.002, w_actual_urban100=4.002, w_max_b100=5.170, w_max_set14=5.170, w_max_set5=5.170, w_max_urban100=5.170, w_mean_b100=3.848, w_mean_set14=3.848, w_mean_set5=3.848, w_mean_urban100=3.848
    51 | train=0.031294 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.56 | t_val=11.91 | mem=383.9 | psnr_set14=26.025, psnr_set5=28.936, psnr_urban100=23.345, ssim_set14=0.800, ssim_set5=0.816, ssim_urban100=0.926 |  | a_actual_b100=3.715, a_actual_set14=3.723, a_actual_set5=3.723, a_actual_urban100=3.724, a_max_b100=5.087, a_max_set14=5.087, a_max_set5=5.087, a_max_urban100=5.087, a_mean_b100=3.862, a_mean_set14=3.862, a_mean_set5=3.862, a_mean_urban100=3.862, w_actual_b100=3.992, w_actual_set14=3.992, w_actual_set5=3.992, w_actual_urban100=3.992, w_max_b100=5.000, w_max_set14=5.000, w_max_set5=5.000, w_max_urban100=5.000, w_mean_b100=3.846, w_mean_set14=3.846, w_mean_set5=3.846, w_mean_urban100=3.846
    52 | train=0.029597 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.94 | mem=383.9 | psnr_set14=25.742, psnr_set5=28.376, psnr_urban100=23.178, ssim_set14=0.811, ssim_set5=0.824, ssim_urban100=0.927 |  | a_actual_b100=3.697, a_actual_set14=3.705, a_actual_set5=3.705, a_actual_urban100=3.707, a_max_b100=4.807, a_max_set14=4.807, a_max_set5=4.807, a_max_urban100=4.807, a_mean_b100=3.841, a_mean_set14=3.841, a_mean_set5=3.841, a_mean_urban100=3.841, w_actual_b100=3.983, w_actual_set14=3.983, w_actual_set5=3.983, w_actual_urban100=3.983, w_max_b100=4.858, w_max_set14=4.858, w_max_set5=4.858, w_max_urban100=4.858, w_mean_b100=3.844, w_mean_set14=3.844, w_mean_set5=3.844, w_mean_urban100=3.844
    53 | train=0.020807 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=26.155, psnr_set5=29.244, psnr_urban100=23.403, ssim_set14=0.812, ssim_set5=0.840, ssim_urban100=0.927 |  | a_actual_b100=3.683, a_actual_set14=3.690, a_actual_set5=3.691, a_actual_urban100=3.692, a_max_b100=4.524, a_max_set14=4.524, a_max_set5=4.524, a_max_urban100=4.524, a_mean_b100=3.829, a_mean_set14=3.829, a_mean_set5=3.829, a_mean_urban100=3.829, w_actual_b100=3.972, w_actual_set14=3.972, w_actual_set5=3.972, w_actual_urban100=3.972, w_max_b100=4.644, w_max_set14=4.644, w_max_set5=4.644, w_max_urban100=4.644, w_mean_b100=3.843, w_mean_set14=3.843, w_mean_set5=3.843, w_mean_urban100=3.843
