     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.71 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    92 | train=0.022984 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.163, psnr_set14=27.725, psnr_set5=31.515, psnr_urban100=25.101, ssim_b100=0.723, ssim_set14=0.851, ssim_set5=0.902, ssim_urban100=0.953 |
    93 | train=0.022527 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=27.213, psnr_set14=27.855, psnr_set5=31.608, psnr_urban100=25.205, ssim_b100=0.725, ssim_set14=0.852, ssim_set5=0.904, ssim_urban100=0.953 |
    94 | train=0.021823 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.193, psnr_set14=27.702, psnr_set5=31.385, psnr_urban100=25.104, ssim_b100=0.724, ssim_set14=0.852, ssim_set5=0.899, ssim_urban100=0.952 |
    95 | train=0.018750 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.147, psnr_set14=27.686, psnr_set5=31.422, psnr_urban100=25.049, ssim_b100=0.723, ssim_set14=0.850, ssim_set5=0.899, ssim_urban100=0.951 |
    96 | train=0.019532 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.084, psnr_set14=27.555, psnr_set5=31.201, psnr_urban100=24.902, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.948 |
    97 | train=0.018151 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.19 | mem=383.9 | psnr_b100=27.115, psnr_set14=27.623, psnr_set5=31.277, psnr_urban100=24.992, ssim_b100=0.722, ssim_set14=0.850, ssim_set5=0.898, ssim_urban100=0.950 |
    98 | train=0.018752 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.139, psnr_set14=27.658, psnr_set5=31.464, psnr_urban100=24.979, ssim_b100=0.723, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.951 |
    99 | train=0.017493 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.131, psnr_set14=27.604, psnr_set5=31.340, psnr_urban100=24.940, ssim_b100=0.722, ssim_set14=0.850, ssim_set5=0.898, ssim_urban100=0.950 |
   100 | train=0.016000 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.141, psnr_set14=27.713, psnr_set5=31.448, psnr_urban100=25.001, ssim_b100=0.723, ssim_set14=0.850, ssim_set5=0.901, ssim_urban100=0.950 |
   101 | train=0.017221 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=27.059, psnr_set14=27.513, psnr_set5=31.271, psnr_urban100=24.796, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.899, ssim_urban100=0.948 |
   102 | train=0.015145 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.26 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.467, psnr_set5=31.116, psnr_urban100=24.658, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.946 |
   103 | train=0.012974 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=27.048, psnr_set14=27.544, psnr_set5=31.187, psnr_urban100=24.867, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   104 | train=0.013099 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=26.856, psnr_set14=27.262, psnr_set5=30.935, psnr_urban100=24.579, ssim_b100=0.714, ssim_set14=0.842, ssim_set5=0.891, ssim_urban100=0.944 |
   105 | train=0.012587 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.052, psnr_set14=27.564, psnr_set5=31.316, psnr_urban100=24.897, ssim_b100=0.720, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.949 |
   106 | train=0.012197 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.964, psnr_set14=27.414, psnr_set5=31.138, psnr_urban100=24.674, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.895, ssim_urban100=0.946 |
   107 | train=0.010814 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.937, psnr_set14=27.412, psnr_set5=31.009, psnr_urban100=24.732, ssim_b100=0.717, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.947 |
   108 | train=0.010837 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=26.897, psnr_set14=27.296, psnr_set5=30.876, psnr_urban100=24.560, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.944 |
   109 | train=0.010256 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=26.882, psnr_set14=27.254, psnr_set5=30.966, psnr_urban100=24.433, ssim_b100=0.715, ssim_set14=0.842, ssim_set5=0.891, ssim_urban100=0.943 |
   110 | train=0.010073 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.991, psnr_set14=27.424, psnr_set5=31.147, psnr_urban100=24.758, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   111 | train=0.009150 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.10 | mem=383.9 | psnr_b100=26.899, psnr_set14=27.326, psnr_set5=31.045, psnr_urban100=24.511, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.944 |
   112 | train=0.009748 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.886, psnr_set14=27.313, psnr_set5=31.064, psnr_urban100=24.649, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.895, ssim_urban100=0.946 |
   113 | train=0.009856 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=26.943, psnr_set14=27.405, psnr_set5=31.115, psnr_urban100=24.766, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   114 | train=0.009242 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.15 | mem=383.9 | psnr_b100=26.901, psnr_set14=27.397, psnr_set5=31.001, psnr_urban100=24.715, ssim_b100=0.715, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   115 | train=0.008795 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.942, psnr_set14=27.460, psnr_set5=31.223, psnr_urban100=24.713, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   116 | train=0.008919 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.08 | mem=383.9 | psnr_b100=26.949, psnr_set14=27.389, psnr_set5=31.082, psnr_urban100=24.703, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   117 | train=0.009290 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.09 | mem=383.9 | psnr_b100=26.954, psnr_set14=27.395, psnr_set5=31.175, psnr_urban100=24.692, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   118 | train=0.007116 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.12 | mem=383.9 | psnr_b100=26.992, psnr_set14=27.480, psnr_set5=31.257, psnr_urban100=24.763, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.899, ssim_urban100=0.947 |
   119 | train=0.008096 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.20 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.494, psnr_set5=31.213, psnr_urban100=24.802, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.948 |
   120 | train=0.007555 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=26.947, psnr_set14=27.339, psnr_set5=31.082, psnr_urban100=24.631, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.945 |
   121 | train=0.007082 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.937, psnr_set14=27.340, psnr_set5=31.151, psnr_urban100=24.656, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.895, ssim_urban100=0.946 |
   122 | train=0.008063 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.12 | mem=383.9 | psnr_b100=26.947, psnr_set14=27.406, psnr_set5=31.202, psnr_urban100=24.682, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   123 | train=0.007489 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.16 | mem=383.9 | psnr_b100=27.007, psnr_set14=27.539, psnr_set5=31.330, psnr_urban100=24.807, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.948 |
   124 | train=0.010125 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=26.982, psnr_set14=27.442, psnr_set5=31.256, psnr_urban100=24.744, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.897, ssim_urban100=0.947 |
   125 | train=0.008457 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.17 | mem=383.9 | psnr_b100=27.000, psnr_set14=27.468, psnr_set5=31.273, psnr_urban100=24.736, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.898, ssim_urban100=0.947 |
   126 | train=0.006713 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=26.975, psnr_set14=27.450, psnr_set5=31.192, psnr_urban100=24.705, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   127 | train=0.008411 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.15 | mem=383.9 | psnr_b100=26.882, psnr_set14=27.320, psnr_set5=31.021, psnr_urban100=24.614, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.895, ssim_urban100=0.945 |
   128 | train=0.006954 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.15 | mem=383.9 | psnr_b100=26.952, psnr_set14=27.426, psnr_set5=31.159, psnr_urban100=24.639, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.946 |
   129 | train=0.008056 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=26.975, psnr_set14=27.434, psnr_set5=31.241, psnr_urban100=24.667, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.897, ssim_urban100=0.946 |
   130 | train=0.008382 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.957, psnr_set14=27.419, psnr_set5=31.196, psnr_urban100=24.599, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.946 |
   131 | train=0.009396 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.355, psnr_set5=31.103, psnr_urban100=24.685, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.947 |
   132 | train=0.007230 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.992, psnr_set14=27.502, psnr_set5=31.274, psnr_urban100=24.790, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.948 |
   133 | train=0.008109 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.068, psnr_set14=27.630, psnr_set5=31.413, psnr_urban100=24.858, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.901, ssim_urban100=0.949 |
   134 | train=0.009667 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.053, psnr_set14=27.539, psnr_set5=31.282, psnr_urban100=24.825, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.948 |
   135 | train=0.007106 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.026, psnr_set14=27.519, psnr_set5=31.288, psnr_urban100=24.831, ssim_b100=0.719, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.948 |
   136 | train=0.009063 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.891, psnr_set14=27.346, psnr_set5=31.082, psnr_urban100=24.624, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |
   137 | train=0.006814 | val=nan | lr=0.002 | t_train=13.01 | t_val=12.35 | mem=383.9 | psnr_b100=26.940, psnr_set14=27.400, psnr_set5=31.181, psnr_urban100=24.638, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.946 |
   138 | train=0.007175 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.000, psnr_set14=27.437, psnr_set5=31.206, psnr_urban100=24.741, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   139 | train=0.008414 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.19 | mem=383.9 | psnr_b100=27.015, psnr_set14=27.510, psnr_set5=31.215, psnr_urban100=24.752, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |
   140 | train=0.008049 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.005, psnr_set14=27.480, psnr_set5=31.239, psnr_urban100=24.773, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   141 | train=0.006436 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=26.971, psnr_set14=27.478, psnr_set5=31.177, psnr_urban100=24.725, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   142 | train=0.007596 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.064, psnr_set14=27.565, psnr_set5=31.289, psnr_urban100=24.818, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   143 | train=0.007385 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=26.987, psnr_set14=27.459, psnr_set5=31.118, psnr_urban100=24.718, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   144 | train=0.008428 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=27.019, psnr_set14=27.491, psnr_set5=31.273, psnr_urban100=24.772, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.948 |
   145 | train=0.007020 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.12 | mem=383.9 | psnr_b100=27.023, psnr_set14=27.489, psnr_set5=31.190, psnr_urban100=24.743, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   146 | train=0.008552 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.061, psnr_set14=27.662, psnr_set5=31.386, psnr_urban100=24.862, ssim_b100=0.720, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.949 |
   147 | train=0.007821 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.927, psnr_set14=27.339, psnr_set5=31.084, psnr_urban100=24.628, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.946 |
   148 | train=0.008579 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=26.957, psnr_set14=27.428, psnr_set5=31.233, psnr_urban100=24.666, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   149 | train=0.009283 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.17 | mem=383.9 | psnr_b100=27.085, psnr_set14=27.591, psnr_set5=31.389, psnr_urban100=24.836, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   150 | train=0.007211 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.19 | mem=383.9 | psnr_b100=26.966, psnr_set14=27.442, psnr_set5=31.244, psnr_urban100=24.723, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.947 |
   151 | train=0.007250 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.860, psnr_set14=27.257, psnr_set5=31.009, psnr_urban100=24.530, ssim_b100=0.713, ssim_set14=0.843, ssim_set5=0.892, ssim_urban100=0.944 |
   152 | train=0.009410 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.974, psnr_set14=27.521, psnr_set5=31.199, psnr_urban100=24.800, ssim_b100=0.719, ssim_set14=0.848, ssim_set5=0.899, ssim_urban100=0.949 |
   153 | train=0.008031 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.24 | mem=383.9 | psnr_b100=27.011, psnr_set14=27.493, psnr_set5=31.261, psnr_urban100=24.721, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |
   154 | train=0.009108 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.944, psnr_set14=27.380, psnr_set5=31.107, psnr_urban100=24.621, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   155 | train=0.008910 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.963, psnr_set14=27.351, psnr_set5=31.182, psnr_urban100=24.595, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |
   156 | train=0.008328 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.030, psnr_set14=27.503, psnr_set5=31.245, psnr_urban100=24.743, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   157 | train=0.007202 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.18 | mem=383.9 | psnr_b100=26.973, psnr_set14=27.388, psnr_set5=31.167, psnr_urban100=24.614, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.946 |
   158 | train=0.007474 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.12 | mem=383.9 | psnr_b100=26.946, psnr_set14=27.408, psnr_set5=31.220, psnr_urban100=24.612, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.946 |
   159 | train=0.007999 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.025, psnr_set14=27.502, psnr_set5=31.180, psnr_urban100=24.687, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.947 |
   160 | train=0.007407 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.18 | mem=383.9 | psnr_b100=27.090, psnr_set14=27.591, psnr_set5=31.377, psnr_urban100=24.830, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.949 |
   161 | train=0.007905 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=26.999, psnr_set14=27.394, psnr_set5=31.096, psnr_urban100=24.673, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   162 | train=0.007973 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.057, psnr_set14=27.510, psnr_set5=31.289, psnr_urban100=24.783, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.949 |
   163 | train=0.006274 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=27.016, psnr_set14=27.467, psnr_set5=31.323, psnr_urban100=24.731, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   164 | train=0.008297 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.978, psnr_set14=27.389, psnr_set5=31.176, psnr_urban100=24.613, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   165 | train=0.013168 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=26.930, psnr_set14=27.346, psnr_set5=30.947, psnr_urban100=24.642, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.947 |
   166 | train=0.008589 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.23 | mem=383.9 | psnr_b100=26.945, psnr_set14=27.316, psnr_set5=30.896, psnr_urban100=24.581, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   167 | train=0.007657 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.25 | mem=383.9 | psnr_b100=26.985, psnr_set14=27.440, psnr_set5=31.189, psnr_urban100=24.700, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.947 |
   168 | train=0.009645 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.25 | mem=383.9 | psnr_b100=27.028, psnr_set14=27.496, psnr_set5=31.182, psnr_urban100=24.778, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.893, ssim_urban100=0.948 |
   169 | train=0.007370 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.931, psnr_set14=27.328, psnr_set5=31.094, psnr_urban100=24.587, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.946 |
   170 | train=0.006433 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=26.942, psnr_set14=27.422, psnr_set5=31.228, psnr_urban100=24.612, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.945 |
   171 | train=0.006528 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=26.950, psnr_set14=27.373, psnr_set5=31.073, psnr_urban100=24.631, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   172 | train=0.008016 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.020, psnr_set14=27.412, psnr_set5=31.306, psnr_urban100=24.702, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   173 | train=0.008109 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.010, psnr_set14=27.414, psnr_set5=31.177, psnr_urban100=24.639, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   174 | train=0.007068 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.973, psnr_set14=27.392, psnr_set5=31.197, psnr_urban100=24.636, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   175 | train=0.007631 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.25 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.457, psnr_set5=31.182, psnr_urban100=24.742, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   176 | train=0.006227 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.996, psnr_set14=27.388, psnr_set5=31.160, psnr_urban100=24.678, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   177 | train=0.007202 | val=nan | lr=0.002 | t_train=12.98 | t_val=12.32 | mem=383.9 | psnr_b100=26.941, psnr_set14=27.365, psnr_set5=31.032, psnr_urban100=24.606, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   178 | train=0.006643 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.26 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.432, psnr_set5=31.144, psnr_urban100=24.670, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   179 | train=0.010800 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=26.989, psnr_set14=27.401, psnr_set5=31.185, psnr_urban100=24.621, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   180 | train=0.007192 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.945, psnr_set14=27.304, psnr_set5=31.064, psnr_urban100=24.546, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.945 |
   181 | train=0.007153 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.31 | mem=383.9 | psnr_b100=26.905, psnr_set14=27.289, psnr_set5=31.044, psnr_urban100=24.533, ssim_b100=0.716, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.945 |
   182 | train=0.007965 | val=nan | lr=0.002 | t_train=13.01 | t_val=12.26 | mem=383.9 | psnr_b100=26.939, psnr_set14=27.324, psnr_set5=31.160, psnr_urban100=24.571, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.895, ssim_urban100=0.946 |
   183 | train=0.006959 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=26.973, psnr_set14=27.412, psnr_set5=31.167, psnr_urban100=24.700, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   184 | train=0.006894 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=26.980, psnr_set14=27.424, psnr_set5=31.207, psnr_urban100=24.659, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   185 | train=0.007182 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.28 | mem=383.9 | psnr_b100=26.998, psnr_set14=27.433, psnr_set5=31.206, psnr_urban100=24.709, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.947 |
   186 | train=0.008613 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.24 | mem=383.9 | psnr_b100=26.976, psnr_set14=27.370, psnr_set5=31.130, psnr_urban100=24.619, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   187 | train=0.007450 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.929, psnr_set14=27.317, psnr_set5=30.981, psnr_urban100=24.608, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.889, ssim_urban100=0.946 |
